user_id,statuses_count,followers_count,friends_count,listed_count,created_at,emoji_in_bio
1086656150,11971,438,522,1,2013-01-13 17:03:29,[]
1092201601,21049,932,1540,5,2013-01-15 14:10:17,[]
1103555528,1072,527,461,13,2013-01-19 12:16:27,[]
1110352074,2341,1287,1848,23,2013-01-22 01:08:33,[]
1119926028,13435,392,635,2,2013-01-25 18:10:14,[]
1127945989,11818,277,454,0,2013-01-28 12:37:38,[]
1128325658,17630,243,280,1,2013-01-28 15:02:41,[]
1129451670,56459,367,602,26,2013-01-28 23:07:29,[]
1140122838,9497,384,335,3,2013-02-01 16:28:11,[]
1143089876,34356,732,1029,2,2013-02-02 18:22:04,[]
1145395669,19302,689,415,4,2013-02-03 15:01:21,"['🇪', '🇸', '🇳', '🇱']"
1151931745,23450,330,213,5,2013-02-05 20:16:30,[]
1153260566,3344,202,283,0,2013-02-06 07:38:02,[]
1159538480,72816,5247,2045,78,2013-02-08 08:18:13,[]
1162309748,58,20,156,0,2013-02-09 07:59:48,[]
1164566509,1234,232,336,1,2013-02-10 01:11:20,[]
1168920360,6623,319,307,2,2013-02-11 13:38:29,[]
1172865618,36583,569,378,1,2013-02-12 19:31:03,[]
1180379792,49849,987,717,15,2013-02-14 21:36:04,[]
1183693609,4456,2967,4037,1,2013-02-15 20:17:25,[]
1186946766,27073,1040,964,1,2013-02-16 17:53:10,[]
1187914729,8203,303,676,7,2013-02-17 00:43:14,[]
1196146710,5930,243,276,0,2013-02-19 06:58:20,[]
1201683126,23424,3575,63,264,2013-02-20 17:38:10,[]
1212281780,24287,2183,2641,14,2013-02-23 14:41:48,[]
1226199451,1258,1152,48,8,2013-02-27 22:37:14,[]
1234277173,8704,278,273,2,2013-03-02 11:23:29,[]
1236979356,8594,217,82,1,2013-03-02 23:47:07,[]
1242164118,8231,475,798,3,2013-03-04 20:41:44,[]
1244594318,654,123,170,0,2013-03-05 20:47:54,[]
1253970074,16994,565,151,1,2013-03-09 09:59:48,[]
1254338155,2317,145,130,0,2013-03-09 13:05:53,[]
1263005269,6936,391,551,2,2013-03-12 22:17:37,[]
1268778571,17801,2395,1289,72,2013-03-15 04:28:22,[]
1270201057,16890,2142,356,7,2013-03-15 16:58:23,[]
1270528657,18231,381,92,4,2013-03-15 19:33:38,[]
1278130646,10026,420,122,1,2013-03-18 16:06:20,[]
1288674685,12442,6950,10,51,2013-03-22 13:14:49,[]
1289843713,5406,321,223,1,2013-03-22 22:42:50,[]
1300421947,32463,1475,1881,2,2013-03-25 17:40:22,[]
1311252912,55675,2195,1733,33,2013-03-28 17:34:22,[]
1319872104,3722,358,620,10,2013-04-01 08:06:27,[]
1326990180,1630,208,754,0,2013-04-04 13:57:29,[]
1332588066,49456,1499,638,8,2013-04-06 22:15:40,[]
1334534659,7748,539,363,0,2013-04-07 16:35:52,[]
1334611321,7403,348,277,1,2013-04-07 17:04:49,[]
1338747702,1732,314,518,5,2013-04-09 09:42:53,[]
1344879324,14174,238,354,7,2013-04-11 17:36:03,[]
1352119562,5216,440,502,0,2013-04-14 15:25:56,[]
1361930761,2912,340,296,0,2013-04-18 13:23:54,[]
1366518552,2571,95,139,0,2013-04-20 08:51:03,[]
1372981392,77713,2025,4988,24,2013-04-22 20:05:24,[]
1394210544,6126,226,396,1,2013-05-01 09:44:09,[]
1409664654,1054,103,100,0,2013-05-07 08:07:09,[]
1412887704,14027,715,519,15,2013-05-08 13:47:23,[]
1428703766,31643,196,324,8,2013-05-14 19:50:35,[]
1438240316,8936,421,814,0,2013-05-18 12:16:04,[]
1438278217,28187,914,398,8,2013-05-18 12:26:32,[]
1446800557,17083,2423,3876,50,2013-05-21 16:37:17,[]
1454998146,200,33,217,2,2013-05-24 19:20:44,[]
1457645600,47151,904,293,0,2013-05-25 17:53:02,[]
1462105106,4263,562,746,1,2013-05-27 13:23:01,[]
1490661829,19150,251,219,0,2013-06-07 15:26:31,[]
1496368206,1733,130,200,0,2013-06-09 19:11:19,[]
1500507805,543,14,31,0,2013-06-11 06:13:08,[]
1510843676,250,513,269,16,2013-06-12 15:32:36,[]
1519364126,36574,532,304,7,2013-06-15 13:06:28,[]
1520651402,150875,5258,5049,50,2013-06-15 23:10:18,[]
1524814164,18643,853,911,8,2013-06-17 13:22:15,[]
1527130885,69182,1231,1933,93,2013-06-18 08:06:49,[]
1527877579,2378,185,47,0,2013-06-18 14:00:29,[]
1528288849,2767,71,85,1,2013-06-18 16:55:15,[]
1534674193,9733,280,495,1,2013-06-20 18:37:42,[]
1535881693,4958,635,243,6,2013-06-21 06:17:00,[]
1541801100,9539,447,328,8,2013-06-23 20:49:10,[]
1542851323,10953,266,134,3,2013-06-24 08:42:17,[]
1543185306,7571,242,268,0,2013-06-24 12:40:51,[]
1543220726,9706,332,361,0,2013-06-24 12:46:14,[]
1546370617,3374,143,163,0,2013-06-25 18:16:13,[]
1560944155,8331,579,420,0,2013-07-01 16:27:10,[]
1564027536,7441,363,287,2,2013-07-02 20:31:16,[]
1576354075,1637,549,1002,2,2013-07-08 00:14:27,[]
1583182562,29879,934,784,13,2013-07-10 13:56:52,[]
1591864093,4798,210,463,0,2013-07-13 21:10:10,[]
1601801340,312,17,128,0,2013-07-17 21:00:00,[]
1606017025,4027,327,507,1,2013-07-19 13:59:16,[]
1606765267,17882,160,334,0,2013-07-19 20:51:19,[]
1612616934,22738,2208,1365,20,2013-07-22 11:35:11,[]
1613713206,112411,1660,316,7,2013-07-22 21:55:40,[]
1620060326,2180,126,219,0,2013-07-25 10:44:28,[]
1631071712,2477,81,133,0,2013-07-29 19:21:14,[]
1637828341,12346,1675,3134,8,2013-08-01 11:47:21,[]
1645009134,4358,466,1157,2,2013-08-04 11:39:20,[]
1656487266,4367,289,242,0,2013-08-09 00:35:11,[]
1665225241,758,78,136,1,2013-08-12 14:24:07,[]
1674268189,75379,406,228,17,2013-08-15 22:59:11,[]
1680580092,5791,281,251,0,2013-08-18 12:28:26,[]
1683181435,79500,1790,1037,32,2013-08-19 12:32:23,[]
1685036006,9088,850,689,16,2013-08-20 06:24:18,[]
1689484730,26015,361,279,0,2013-08-21 23:28:41,[]
1691959494,37356,1015,988,23,2013-08-22 20:12:16,[]
1697360292,32689,6329,3878,193,2013-08-24 20:41:53,[]
1701413168,12162,576,311,0,2013-08-26 09:18:31,[]
1706649516,4451,907,1804,4,2013-08-28 08:08:25,[]
1707651812,2346,244,136,0,2013-08-28 15:59:24,[]
1707735937,2571,137,180,0,2013-08-28 16:27:47,[]
1708941223,10501,495,489,4,2013-08-29 03:22:13,[]
1723565570,21885,269,19,6,2013-09-02 21:50:40,[]
1816285836,4246,421,1192,3,2013-09-08 08:04:37,[]
1834768836,7211,338,307,0,2013-09-08 21:30:37,[]
1852133064,4291,411,332,0,2013-09-10 18:18:48,[]
1864914674,34459,324,113,1,2013-09-14 20:35:50,[]
1880814974,4475,355,231,0,2013-09-18 20:40:14,[]
1883499115,148059,28065,27372,102,2013-09-19 15:18:46,[]
1890704658,18426,448,288,1,2013-09-21 16:43:54,[]
1898727265,2069,813,319,11,2013-09-23 23:37:40,[]
1948528128,27591,4269,716,5,2013-10-09 04:20:11,[]
1964181102,100794,1486,1161,11,2013-10-16 07:19:53,[]
1968593088,12905,767,537,0,2013-10-18 10:43:32,[]
1972435772,9967,312,297,4,2013-10-19 18:21:15,[]
1975099231,40002,492,287,6,2013-10-20 13:06:10,[]
2149155871,3172,174,184,2,2013-10-22 14:36:32,[]
2154472079,22557,1133,783,4,2013-10-26 15:43:01,[]
2155543177,18642,8733,4402,146,2013-10-25 19:57:31,[]
2156908158,22364,429,376,4,2013-10-26 14:01:16,[]
2163591820,13207,394,212,4,2013-11-01 17:03:43,[]
2168281285,211741,59061,30100,310,2013-11-01 11:26:08,[]
2172925964,2410,169,215,0,2013-11-03 22:43:44,[]
2173986524,5215,5719,256,49,2013-11-04 13:07:24,[]
2179612781,11792,212,178,2,2013-11-13 13:15:21,[]
2194747532,10340,3354,2014,52,2013-11-14 19:31:31,[]
2197204781,7097,952,1191,12,2013-11-26 18:26:27,[]
2213194992,3045,461,672,3,2013-11-24 23:03:35,[]
2214175986,22720,76,114,1,2013-11-25 14:43:33,[]
2218972962,679,59,8,1,2013-11-28 05:53:33,[]
2222387463,21249,492,382,2,2013-12-12 23:34:54,[]
2223469662,26100,1130,362,221,2013-11-30 17:36:21,[]
2225006623,7095,171,101,1,2013-12-01 13:49:38,[]
2235392337,14184,987,942,0,2013-12-20 21:33:17,[]
2240482024,22620,3062,1554,90,2013-12-23 21:23:03,[]
2241810495,1355,308,375,11,2013-12-24 15:48:51,[]
2244512220,5923,74,71,0,2013-12-13 21:16:48,[]
2246920053,7672,591,1120,3,2013-12-27 21:44:30,[]
2248094633,10633,1142,661,2,2013-12-28 13:25:30,[]
2250729871,3261,370,312,19,2013-12-17 17:24:21,[]
2255401050,59629,1040,400,13,2013-12-20 19:05:16,"['🇸', '🇪']"
2258664970,2970,108,165,2,2014-01-02 18:59:59,[]
2260591017,9518,416,299,1,2014-01-03 19:43:55,[]
2263146054,2532,1599,1853,31,2013-12-26 17:59:04,[]
2297962925,8205,730,233,11,2014-01-22 20:08:49,[]
2312591036,14824,72,32,1,2014-01-26 22:38:03,[]
2315098607,33473,327,971,0,2014-01-31 00:36:18,"['🇵', '🇪']"
2318544869,15745,947,882,8,2014-02-01 18:32:36,[]
2328915407,46563,686,946,14,2014-02-06 21:40:19,[]
2330309927,14006,788,1272,0,2014-02-07 15:40:59,[]
2340489102,8160,1329,2097,0,2014-02-12 15:11:44,[]
2354506006,6092,141,606,0,2014-02-20 13:44:42,[]
2359043272,41186,1532,1522,9,2014-02-22 17:55:06,[]
2359887632,1204,117,260,0,2014-02-24 18:36:54,[]
2392706936,548320,13167,10931,207,2014-03-16 13:19:44,[]
2393197506,44009,441,861,2,2014-03-16 19:49:08,[]
2412554661,13420,2114,2005,14,2014-03-15 11:34:42,"['🇪', '🇸']"
2422175545,34017,924,1692,13,2014-04-01 14:11:15,[]
2432250319,2963,587,999,3,2014-04-07 15:53:00,[]
2435227451,23893,17796,516,109,2014-03-25 09:01:51,[]
2451869025,1501,56,133,0,2014-04-01 08:30:18,[]
2452950231,11911,620,678,1,2014-04-01 17:58:20,[]
2457569157,6696,352,171,1,2014-04-03 15:16:05,[]
2459908436,1229,68,241,1,2014-04-23 15:42:35,[]
2484572847,968,112,140,0,2014-04-14 16:59:47,[]
2485130517,1723,215,744,4,2014-04-14 22:11:31,[]
2486604652,1629,461,1849,3,2014-04-15 13:43:57,[]
2496993323,4299,94,84,3,2014-04-20 10:57:27,[]
2504581204,11116,656,115,5,2014-04-23 18:19:22,[]
2510651177,4001,127,336,5,2014-04-26 15:08:37,[]
2559276083,757,150,934,0,2014-05-22 19:33:04,[]
2583590870,17109,1051,518,4,2014-06-23 08:06:08,[]
2589003921,243110,38939,39679,213,2014-06-07 10:16:46,[]
2604496847,27248,368,487,2,2014-06-12 19:39:23,[]
2622233883,6033,1281,1426,2,2014-06-19 06:52:06,[]
2680565180,473,140,74,0,2014-07-25 21:56:57,[]
2688374084,6776,150,131,0,2014-07-28 21:12:52,[]
2696591883,335,44,431,0,2014-07-10 22:42:34,[]
2729000494,11068,269,558,3,2014-07-30 12:19:15,[]
2729164919,1591,62,200,1,2014-07-30 16:45:55,[]
2731539329,18061,1039,794,0,2014-08-02 11:29:13,[]
2732371425,632,87,49,2,2014-08-03 12:12:01,[]
2763182900,27905,2671,4972,46,2014-08-24 17:03:04,[]
2787299937,63596,2979,2727,27,2014-09-27 16:16:03,[]
2818815209,10702,943,2463,11,2014-10-09 07:53:07,[]
2826699668,2079,67,429,0,2014-09-22 17:14:17,[]
2829847233,422,129,222,1,2014-10-14 16:59:46,[]
2830256525,1455,213,746,1,2014-10-14 20:07:54,[]
2841107987,13097,544,547,82,2014-10-22 11:13:52,[]
2843585524,4491,1279,876,24,2014-10-25 11:45:03,[]
2851950957,489,741,1011,12,2014-10-30 19:40:05,[]
2864544752,8384,1053,1243,15,2014-10-19 09:50:54,[]
2879304695,2239,669,1098,17,2014-11-16 08:43:22,[]
2922065008,8945,5361,79,38,2014-12-14 21:40:35,[]
3002154433,9448,997,1543,17,2015-01-29 19:38:58,[]
3011155065,86762,1076,819,24,2015-02-01 23:20:17,[]
3018490043,2256,474,534,6,2015-02-04 19:48:43,[]
3019665191,5462,251,436,14,2015-02-05 10:59:42,[]
3053236541,18897,933,931,3,2015-02-22 17:21:16,[]
3119671186,37305,666,1412,16,2015-03-26 20:11:54,[]
3195039203,16169,202,187,0,2015-04-22 15:16:05,[]
3238744313,1318,934,863,15,2015-05-06 11:15:49,[]
3244530237,68538,1364,1276,33,2015-05-10 07:36:39,[]
3317915681,73190,10532,1400,71,2015-06-10 20:46:55,[]
3331260777,41607,5097,3465,69,2015-06-17 13:22:14,[]
3358760710,2714,804,1779,4,2015-07-04 14:24:58,[]
3386151345,2944,470,335,1,2015-07-21 18:45:23,[]
3392112681,5138,190,1091,4,2015-07-28 14:58:59,[]
3400443406,122198,1747,2393,49,2015-08-02 18:52:01,[]
3426970438,1025,1252,1367,11,2015-08-16 23:01:45,[]
3438975220,3706,206,302,18,2015-08-25 08:22:26,[]
3803421753,1834,78,317,0,2015-09-28 12:05:20,"['🇬', '🇧']"
3870010583,69295,12244,1742,150,2015-10-05 09:53:47,[]
4127527641,2520,761,460,17,2015-11-06 15:02:52,[]
4188236656,4541,673,1149,3,2015-11-14 18:21:43,"['🇬', '🇧', '🇫', '🇷', '🇩', '🇪', '🇮', '🇹']"
4272969521,551,1344,211,27,2015-11-25 09:23:52,[]
4469284289,193428,3132,2384,4,2015-12-13 10:33:32,[]
4821525983,233338,3909,2462,47,2016-01-17 16:55:07,[]
4851338417,3025,197,283,8,2016-01-26 22:28:01,[]
700098226846883840,4550,143,482,0,2016-02-17 23:23:19,[]
706595102479745025,3289,495,435,14,2016-03-06 21:39:35,[]
713377330564112388,35068,3510,943,3,2016-03-25 14:49:44,[]
719333953568686080,6356,966,727,11,2016-04-11 01:19:13,[]
720553719855714305,857,643,849,11,2016-04-14 10:06:08,[]
730038321494282241,1182,300,374,7,2016-05-10 14:14:34,[]
749945567996940289,68110,4024,3486,15,2016-07-04 12:38:51,[]
751358784522612736,24100,185,1497,0,2016-07-08 10:14:28,[]
752136151222349825,37394,1676,1845,0,2016-07-10 13:43:27,[]
765820284691738624,18005,355,897,2,2016-08-17 07:59:19,"['🇪', '🇸']"
768796535899512833,593,425,512,2,2016-08-25 13:05:52,[]
778248358993530880,1372,44,993,0,2016-09-20 15:04:02,"['🇪', '🇺', '🇷', '🇺', '🇪', '🇸']"
781096004691038209,29326,1320,1300,0,2016-09-28 11:39:34,[]
786079081163005953,1186,165,279,4,2016-10-12 05:40:32,[]
786857571365847040,9777,1090,661,11,2016-10-14 09:13:59,[]
791585709446553601,18692,498,751,4,2016-10-27 10:21:54,[]
792845850783416320,1018,137,215,3,2016-10-30 21:49:16,[]
801743263724171264,2506,133,175,3,2016-11-24 11:04:24,[]
822578852404858880,19867,2944,2860,2,2017-01-20 22:57:36,[]
834084575022288897,5844,1108,1560,10,2017-02-21 16:57:14,"['🇺', '🇸']"
842406020374790144,1462,251,196,0,2017-03-16 16:03:41,[]
843035015747395584,4983,755,714,17,2017-03-18 09:43:05,[]
847200352529207296,11888,800,989,4,2017-03-29 21:34:39,[]
848255026220892160,8457,481,965,6,2017-04-01 19:25:32,[]
854999327915356160,3454,681,361,2,2017-04-20 10:04:59,[]
855838436615483392,5489,4906,431,56,2017-04-22 17:39:18,[]
860048545453395968,296,112,69,1,2017-05-04 08:28:46,[]
862224133006008320,6337,468,1107,2,2017-05-10 08:33:47,[]
871939380675530752,43025,821,908,1,2017-06-06 03:58:43,[]
879663255685345280,3837,178,238,2,2017-06-27 11:30:38,[]
883375794810171392,1145,407,756,7,2017-07-07 17:22:56,[]
898229731748978689,26,93,166,1,2017-08-17 17:07:11,[]
900341914817490948,10804,10584,1355,99,2017-08-23 13:00:14,[]
901414373050241024,8368,5573,4255,80,2017-08-26 12:01:48,[]
906316307771088896,2731,1346,725,14,2017-09-09 00:40:21,[]
913849901230034944,1238,1099,825,17,2017-09-29 19:36:09,"['🇹', '🇩', '🇪', '🇸']"
916040289021816832,1394,246,319,0,2017-10-05 20:39:58,[]
922798422725480449,1871,1183,309,33,2017-10-24 12:14:23,[]
923999535977959429,12096,1095,339,8,2017-10-27 19:47:11,[]
924655107043745792,1740,226,407,0,2017-10-29 15:12:11,[]
924936006230568960,990,413,165,21,2017-10-30 09:48:23,[]
925903474595913729,24521,259,675,0,2017-11-02 01:52:45,[]
930100881860767744,3467,11627,1303,70,2017-11-13 15:51:45,[]
930473056732106752,468,514,216,6,2017-11-14 16:30:38,[]
931535710733160448,4748,458,408,2,2017-11-17 14:53:15,[]
938203620599910401,2591,253,1039,1,2017-12-06 00:29:08,[]
938805471347204103,26525,4029,22,24,2017-12-07 16:20:41,[]
939907569669242880,2433,2413,1553,24,2017-12-10 17:20:02,[]
947615879918948353,231373,912,853,1,2017-12-31 23:50:06,[]
959495214313418752,2196,1024,744,11,2018-02-02 18:34:20,[]
961976897818148865,3660,1528,1090,12,2018-02-09 14:55:39,"['🇨', '🇷']"
962017492871782400,15493,1986,210,13,2018-02-09 17:36:58,[]
967757354170232834,4374,1164,1263,9,2018-02-25 13:45:08,[]
968825124903358464,1835,3355,327,14,2018-02-28 12:28:04,[]
968899727554162689,3844,1515,380,2,2018-02-28 17:24:31,[]
994137028341190656,5140,2035,2151,10,2018-05-09 08:48:32,[]
997545717085491200,646,278,550,1,2018-05-18 18:33:27,[]
1039872500807753728,1869,981,969,7,2018-09-12 13:44:58,[]
1053897615295856640,737,594,1280,7,2018-10-21 06:35:46,[]
1055125529744101381,49834,6503,1714,31,2018-10-24 15:55:04,[]
1060498864271228933,39904,2519,548,15,2018-11-08 11:46:47,[]
1075059108741554176,17825,433,500,0,2018-12-18 16:03:59,[]
1076555946548178944,13114,851,419,3,2018-12-22 19:11:53,[]
1083044271014465537,14211,2894,1434,6,2019-01-09 16:54:10,[]
1098335532814356480,983,109,251,0,2019-02-20 21:36:11,[]
1100144216309665793,13896,614,137,3,2019-02-25 21:23:15,[]
1109091587500527617,5274,611,946,0,2019-03-22 13:56:55,[]
1118521720019746817,1322,2724,220,26,2019-04-17 14:28:53,[]
1123166877818212352,976,2626,617,22,2019-04-30 10:07:05,[]
1137487915657912320,6841,220,155,1,2019-06-08 22:33:47,[]
1141967100774424576,1197,179,346,1,2019-06-21 07:12:28,[]
1149317273401929728,513,210,186,0,2019-07-11 13:59:26,[]
1162361661266759691,2655,147,386,2,2019-08-16 13:53:26,[]
1167352727481061378,1670,498,396,0,2019-08-30 08:26:09,[]
1180868341516378114,1714,775,531,2,2019-10-06 15:32:12,[]
1184330655443890182,83881,1337,1990,5,2019-10-16 04:50:30,[]
1186395913352306689,7170,355,555,2,2019-10-21 21:37:23,[]
1188275324229947393,16010,785,436,7,2019-10-27 02:05:06,[]
1188547359720067073,3477,129,178,0,2019-10-27 20:06:30,[]
1189275465283964929,524,1304,220,6,2019-10-29 20:19:14,[]
1190241897870249984,1034,132,107,3,2019-11-01 12:19:33,[]
1194302059711008768,354,440,388,3,2019-11-12 17:13:09,[]
1195400462012485634,123293,1604,1276,3,2019-11-15 17:57:54,[]
1203445090271797248,171,82,80,1,2019-12-07 22:44:17,[]
1206267637761744901,7197,6235,5989,4,2019-12-15 17:40:01,[]
1214555222099365888,95,204,199,0,2020-01-07 14:31:52,[]
1215412435378634754,954,395,2,6,2020-01-09 23:18:07,[]
1218590303868870663,7724,287,335,2,2020-01-18 17:45:58,[]
1221702677073223681,14579,70321,682,187,2020-01-27 07:53:45,[]
1229106862412517376,3125,2163,349,11,2020-02-16 18:15:23,[]
1229119396603453441,1032,341,2400,1,2020-02-16 19:04:55,[]
1231532169534767104,11929,1511,945,4,2020-02-23 10:52:43,[]
1243984313961635840,2427,559,661,1,2020-03-28 19:32:39,[]
1246111343197016064,2926,36,26,1,2020-04-03 16:24:38,[]
1246155817440739331,910,81,139,0,2020-04-03 19:21:23,[]
1248035948853673988,992,98,857,2,2020-04-08 23:52:29,"['🇪', '🇦']"
1248513751210512384,5446,3239,3139,4,2020-04-10 07:31:14,"['🇪', '🇦']"
1252243937080815620,9788,8407,4736,27,2020-04-20 14:33:24,[]
1253387334470565888,3358,1698,652,5,2020-04-23 18:17:32,[]
1264681886045147136,1369,13,86,0,2020-05-24 22:17:22,[]
1277059098077540352,1600,136,304,0,2020-06-28 02:00:15,"['🇲', '🇽', '🇲', '🇽', '🇲', '🇽']"
1280657332725321728,5035,470,460,1,2020-07-08 00:18:47,[]
1284437933920067584,2310,684,425,5,2020-07-18 10:41:01,[]
1300226874451333122,5201,80,78,0,2020-08-31 00:20:42,[]
1302156415210082305,846,167,508,1,2020-09-05 08:07:48,[]
1308408110348931072,10183,437,474,1,2020-09-22 14:09:45,[]
1315717406086574080,1110,66,130,0,2020-10-12 18:15:21,[]
1319624670925258753,1593,102,145,0,2020-10-23 13:00:39,[]
1321622071902937090,368,12,233,0,2020-10-29 01:17:58,[]
1323339757007572994,1014,880,32,7,2020-11-02 19:04:05,[]
1330770397827133443,33,11,103,0,2020-11-23 07:09:39,[]
1331021249682808840,15520,1699,1619,4,2020-11-23 23:46:54,[]
1334155293337530368,14,15,9,0,2020-12-02 15:19:53,[]
1350195234563645442,359,40,94,0,2021-01-15 21:36:54,[]
1352050368151236615,94,10,59,0,2021-01-21 00:28:29,[]
