Source,Target,Weight
1931880319,278600099,1
1931880319,1883499115,1
1943698579,931575979,1
1947138356,79124132,1
1948169228,204434260,1
1949827873,248213654,1
1952730984,720553719855714305,1
1953561042,931575979,1
1957392834,381514524,1
1961086614,298217417,3
1965220494,931575979,1
1965343596,79124132,1
1971763603,968825124903358464,1
1975666808,79124132,2
1975666808,2315098607,1
2149353071,4272969521,1
2149931555,79124132,3
2150055623,79124132,2
2151523741,1206267637761744901,1
2151623971,472031699,1
2155543177,2155543177,1
2156327568,130383923,1
2158069329,79124132,1
2159195327,1159538480,1
2159488452,978300138,1
2159774269,79124132,1
2161033051,4272969521,1
2161227992,196124212,1
2163063210,634437625,1
2163677410,4127527641,1
2165589464,931575979,1
2166115861,968825124903358464,1
2168330492,4272969521,1
2168726835,2435227451,1
2168726835,1331021249682808840,2
2172620504,38900042,1
2172633308,285739107,1
2172838614,248213654,1
2173053923,195065263,1
2173696036,2435227451,1
2174036962,1083044271014465537,1
2176299272,2435227451,1
2176464072,343933160,1
2177226160,278505896,1
2177343213,2168281285,1
2181771904,291928027,1
2183381971,1206267637761744901,1
2183830503,2435227451,1
2184430467,963135228,1
2184430467,1697360292,1
2184430467,4272969521,1
2185094664,472031699,1
2187609539,21361705,1
2190363807,1229106862412517376,1
2192485896,79124132,1
2193286588,2922065008,1
2194791158,421527393,1
2194897237,1055125529744101381,1
2195914386,2435227451,1
2195978630,263906729,1
2198342802,79124132,2
2198404668,472031699,1
2199405824,237839609,1
2203624946,1060498864271228933,1
2207020836,1510843676,1
2211049341,865006489,1
2214558186,2435227451,1
2214842179,263906729,1
2216238930,968825124903358464,1
2217346385,1248513751210512384,1
2223654390,843035015747395584,1
2227010643,2841107987,1
2227327876,16883794,1
2228357684,3386151345,1
2231403866,250655439,1
2232480585,130383923,1
2233624327,79124132,1
2236509613,282168528,1
2236510166,2155543177,1
2239658366,2435227451,1
2241905970,2173986524,1
2242818553,1311252912,1
2243890140,472031699,1
2243890140,1060498864271228933,2
2247860580,282168528,1
2248818246,1060498864271228933,2
2250858454,240805460,1
2265746090,1002266713,2
2265746090,2263146054,2
2266548295,404989913,1
2268149898,79124132,1
2268841453,1055125529744101381,3
2268841453,1083044271014465537,1
2270633732,237839609,1
2270633732,263906729,1
2273381312,38900042,1
2273381312,263906729,1
2273673150,1002266713,1
2273673150,1110352074,1
2273673150,2263146054,1
2279347270,241265297,1
2279766704,2435227451,1
2281013550,2922065008,1
2281013550,1055125529744101381,1
2281614140,386664361,1
2282060543,774127928,1
2283832808,2435227451,4
2284013912,749945567996940289,1
2285649236,1248513751210512384,1
2286178337,2435227451,2
2287826861,1252243937080815620,1
2288524420,2173986524,1
2288939745,1206267637761744901,1
2290088904,2435227451,5
2292402767,4127527641,1
2293115388,1055125529744101381,1
2294383031,434402784,1
2294444784,237839609,2
2296130967,196124212,1
2299043645,774127928,1
2300326674,2435227451,1
2301235210,2435227451,2
2301344717,59724813,1
2301372047,1248513751210512384,1
2302703040,195065263,1
2302703040,865006489,1
2302743087,373836761,1
2303401701,21361705,1
2303894306,2435227451,1
2304595408,282814299,1
2304595408,901414373050241024,1
2305967786,968825124903358464,1
2307795103,79124132,2
2309977777,1331021249682808840,1
2310693822,4272969521,1
2315098607,79124132,4
2315098607,1100144216309665793,1
2315956598,2843585524,1
2316754312,938805471347204103,1
2319333946,472031699,1
2319420373,634437625,1
2319521720,968825124903358464,1
2320084519,79124132,1
2321423275,161021621,1
2323884045,1206267637761744901,1
2325670054,2297962925,1
2325670054,2435227451,3
2325670054,2922065008,1
2325670054,1060498864271228933,2
2325670054,1083044271014465537,1
2325670054,1229106862412517376,1
2327014862,1248513751210512384,1
2327143213,294048159,1
2328700569,1206267637761744901,1
2330256052,287903719,1
2330294846,248213654,1
2330405348,122319254,1
2330898045,253585444,1
2331846307,309963587,1
2332225010,130383923,3
2332225010,472031699,2
2341424224,931575979,1
2342041551,472031699,1
2345538990,2435227451,4
2345835397,2922065008,1
2345835397,938805471347204103,1
2347492443,289844440,1
2350959348,1252243937080815620,1
2351725902,267822866,1
2353421615,1248513751210512384,1
2353537979,498778613,1
2354651785,2168281285,1
2356524704,81571983,2
2359841270,865006489,1
2365487250,847087711,1
2365663762,196124212,1
2369110761,105922645,1
2371611855,2435227451,1
2373824382,2435227451,2
2375198082,1159538480,1
2375390856,130383923,1
2375390856,1055125529744101381,1
2375619820,1206267637761744901,1
2376597233,472031699,2
2376597233,1055125529744101381,1
2376597233,1060498864271228933,1
2376597233,1323339757007572994,1
2376624000,1083044271014465537,1
2376624000,1331021249682808840,1
2382092255,391512389,1
2382116247,261225455,1
2383539125,240805460,1
2383832209,21361705,1
2384000426,1248513751210512384,1
2384140753,968825124903358464,1
2384140753,1252243937080815620,1
2385908902,331021680,1
2386072318,196124212,1
2389007076,552735606,3
2389007076,1243984313961635840,2
2389007076,1252243937080815620,6
2389608081,472031699,1
2390476390,968825124903358464,1
2391733894,968825124903358464,1
2394216652,434402784,1
2397413969,263906729,1
2397627084,263906729,1
2398208498,634437625,1
2400725869,2297962925,1
2400725869,2435227451,1
2401956469,472031699,1
2401956469,1206267637761744901,2
2401956469,1331021249682808840,2
2405524642,79124132,1
2410898291,414676277,1
2412804888,79124132,1
2414275032,2435227451,1
2420255858,1055125529744101381,1
2422835327,625972293,1
2424260150,90435593,1
2426060864,1206267637761744901,1
2426835281,2297962925,1
2426835281,2435227451,1
2426931277,169682122,1
2427959445,79124132,1
2428777894,472031699,1
2430853328,1055125529744101381,1
2431996729,282168528,1
2433542638,196124212,1
2433553027,1948528128,1
2436568072,79124132,1
2439000522,1248513751210512384,1
2439864014,1055125529744101381,2
2440833922,159072956,1
2441459984,159072956,1
2444885754,79124132,2
2445398155,1055125529744101381,1
2446802800,79124132,4
2450017172,237839609,1
2450239872,1060498864271228933,1
2455711919,263906729,1
2456050037,248213654,1
2456050037,278505896,1
2456050037,414676277,1
2456050037,434402784,1
2457262654,309834506,1
2458128747,2435227451,1
2458138046,574988345,1
2458507772,263906729,1
2464700126,1060498864271228933,1
2466487662,1100144216309665793,1
2467047890,1252243937080815620,1
2479777922,1055125529744101381,1
2485404835,121544131,1
2485653229,294048159,1
2486349730,854999327915356160,1
2487050823,2297962925,1
2487050823,2922065008,1
2487050823,1055125529744101381,3
2495685790,148286025,1
2495685790,195065263,1
2495685790,237839609,1
2495685790,263906729,1
2495685790,294048159,2
2495685790,524589700,1
2495685790,930100881860767744,5
2495730598,248213654,1
2497501371,1100144216309665793,1
2499337458,194941226,1
2499702966,161021621,1
2499983299,472031699,1
2499994622,79124132,2
2500442081,1055125529744101381,1
2500442081,1206267637761744901,1
2500442081,1229106862412517376,1
2501770694,263906729,1
2501770694,517857229,1
2501770694,2843585524,1
2501770694,4127527641,3
2501874266,1060498864271228933,1
2504864929,2297962925,1
2504864929,2922065008,1
2504864929,1060498864271228933,1
2504864929,1083044271014465537,2
2504864929,1243984313961635840,1
2506989062,196124212,1
2510823701,901414373050241024,1
2514203674,434402784,1
2525064684,130383923,1
2527033277,968825124903358464,1
2527057902,269705594,1
2527490909,90435593,1
2527752098,130383923,1
2529831358,79124132,1
2533295214,135642125,1
2533809750,472031699,1
2533809750,968825124903358464,1
2535283454,1060498864271228933,1
2538201342,968825124903358464,1
2539241316,968825124903358464,1
2543765758,2435227451,1
2547095204,472031699,1
2547095204,1280657332725321728,1
2556512467,472031699,2
2556512467,2435227451,3
2556512467,1229106862412517376,1
2557910467,2680565180,1
2558837270,278505896,1
2560748830,901414373050241024,1
2562146146,343933160,1
2563520295,21361705,1
2563536273,21361705,1
2563804498,79124132,2
2563924904,1206267637761744901,1
2564890873,63765675,1
2566350524,472031699,1
2566350524,1083044271014465537,1
2566354340,130383923,1
2566354340,1948528128,1
2569098400,472031699,1
2570529814,1311252912,1
2570918620,901414373050241024,1
2571453224,79124132,1
2573934082,1060498864271228933,1
2574677669,1697360292,1
2574677669,3426970438,1
2574677669,4272969521,1
2575015382,278505896,1
2576531831,130383923,1
2576803142,1206267637761744901,1
2580434223,386664361,1
2582876356,434402784,1
2583158093,2435227451,1
2584617836,79124132,1
2587367182,2297962925,1
2588090660,79124132,1
2589288243,241265297,1
2595139071,196124212,1
2598052488,2435227451,1
2600292308,79124132,1
2608624876,298217417,1
2608624876,859816812,1
2610752544,1948528128,2
2616024224,2168281285,1
2625337915,79124132,1
2627740858,295100531,1
2628487473,4272969521,1
2630749356,323626064,1
2631369454,1253387334470565888,1
2634452117,263906729,1
2641807966,842406020374790144,1
2648164431,90435593,1
2648164431,325799830,1
2650613009,237839609,1
2650751169,261225455,1
2651591269,2168281285,1
2651933581,263906729,1
2657165830,2435227451,1
2657165830,1252243937080815620,1
2657165830,1284437933920067584,1
2664023283,472031699,1
2665856467,79124132,2
2666481196,2435227451,1
2670032094,263906729,1
2672767371,498778613,1
2679479923,4127527641,1
2680288068,848255026220892160,1
2683317083,2680565180,1
2686478438,79124132,2
2688576121,913849901230034944,1
2690490001,4272969521,1
2690526194,472031699,1
2692371066,472031699,1
2692371066,1252243937080815620,2
2692736623,1060498864271228933,1
2695957489,2435227451,4
2696090292,240805460,1
2701465881,1083044271014465537,1
2701757431,261225455,1
2704215811,2435227451,1
2707632522,1253387334470565888,1
2710138676,968825124903358464,2
2710138676,1083044271014465537,1
2710987716,79124132,2
2712259504,968825124903358464,1
2714698799,938805471347204103,2
2714698799,968825124903358464,1
2717109111,2435227451,1
2718764379,472031699,1
2718764379,2435227451,2
2718764379,2922065008,1
2718764379,1060498864271228933,2
2719771653,263906729,1
2719794629,1055125529744101381,1
2721785039,21361705,1
2723202946,381514524,1
2727683563,38900042,1
2727760644,472031699,1
2728387187,848255026220892160,1
2733918195,1060498864271228933,1
2735334748,282814299,1
2737350120,253585444,1
2739920567,2435227451,1
2740176982,90435593,1
2740294043,237839609,1
2741367917,79124132,1
2741767451,241265297,1
2741964154,2435227451,1
2741964154,2922065008,1
2741964154,1060498864271228933,1
2741964154,1252243937080815620,2
2742943551,2435227451,3
2742943551,4469284289,1
2743323731,1083044271014465537,1
2745546675,426914950,1
2745546675,938805471347204103,8
2749223140,282814299,1
2752741876,1697360292,1
2752927197,1206267637761744901,1
2753108494,246369119,1
2755480814,2168281285,1
2755557213,119194942,1
2757602388,79124132,1
2757619186,282814299,1
2757619186,865006489,1
2758033416,2168281285,1
2758293060,2168281285,1
2758905244,472031699,1
2759430902,2168281285,1
2759800599,161021621,1
2761397885,298217417,1
2763348218,2168281285,1
2763635023,2168281285,1
2763731265,21361705,1
2764242683,291928027,1
2764242683,298217417,1
2764242683,921390373,1
2764242683,930100881860767744,4
2768792002,309834506,1
2768837134,44640535,1
2771424005,298217417,1
2772844548,1055125529744101381,1
2774624541,261225455,1
2776757806,161021621,1
2780574785,196124212,1
2781936520,1083044271014465537,1
2782454134,248213654,1
2782454134,295100531,1
2782454134,524589700,1
2783591770,130383923,1
2783591770,2435227451,2
2783591770,1055125529744101381,1
2783591770,1331021249682808840,1
2783766471,237839609,1
2783766471,482223457,1
2783766471,1214555222099365888,1
2785042544,1083044271014465537,1
2785967136,76593802,1
2786213459,1060498864271228933,1
2787885601,206832152,1
2787899572,35212055,1
2790507781,282814299,1
2792167597,161021621,1
2792167597,241265297,1
2794553995,130383923,1
2801525172,237839609,1
2802847761,930100881860767744,1
2802971326,1206267637761744901,1
2803587403,2879304695,1
2808438623,848255026220892160,1
2809699742,1055125529744101381,1
2810339266,237839609,1
2815003887,255137188,1
2826861746,248213654,1
2826861746,282814299,1
2829838943,1055125529744101381,1
2830426138,79124132,3
2831391740,1206267637761744901,1
2834038186,237839609,1
2839509903,267822866,1
2840032648,267822866,1
2841095314,847169983,1
2841341865,241265297,1
2841341865,295100531,1
2842527358,217427396,1
2843585524,978300138,8
2844773788,2435227451,2
2847160245,829411700,1
2847816911,968825124903358464,1
2848582576,130383923,1
2849139560,1206267637761744901,1
2849597231,2435227451,1
2850750761,843035015747395584,1
2852510109,472031699,1
2856949827,196124212,1
2856949827,294048159,1
2856949827,524589700,1
2859595750,1194302059711008768,1
2863622194,2435227451,2
2863622194,1243984313961635840,1
2865299128,472031699,1
2865299128,1060498864271228933,1
2865735604,847200352529207296,1
2866537707,1159538480,1
2868962686,1055125529744101381,1
2869421282,248213654,1
2870731275,263906729,1
2870887370,267822866,1
2871380400,417046876,1
2871599337,2435227451,1
2875151303,179695486,1
2878529104,1055125529744101381,1
2879973748,472031699,1
2882482456,1229106862412517376,1
2883813479,1229106862412517376,1
2885687913,1331021249682808840,1
2887070351,476733057,1
2887281705,130383923,1
2887893299,522589709,1
2888401739,865006489,1
2890149879,79124132,1
2891229288,79124132,4
2893469843,16883794,1
2895565085,2922065008,1
2895565085,1253387334470565888,4
2899211181,978300138,1
2902939283,21361705,1
2904142743,2155543177,1
2906881485,161021621,1
2907130285,1510843676,1
2908328273,161021621,1
2910305507,968825124903358464,1
2911672486,968825124903358464,1
2911917094,2435227451,1
2912572115,901414373050241024,1
2913519147,309963587,1
2915290469,2435227451,1
2915346203,38900042,1
2921276697,1055125529744101381,1
2922065008,2922065008,10
2935478602,2435227451,1
2936897499,938805471347204103,3
2938296401,21361705,1
2938494170,472031699,1
2942048885,1083044271014465537,1
2944630847,21361705,1
2945838610,1252243937080815620,1
2946199847,1331021249682808840,1
2949847258,1206267637761744901,1
2950943411,1323339757007572994,1
2953846756,196124212,1
2955963108,472031699,1
2958400137,130383923,1
2960005857,196124212,1
2960602647,1055125529744101381,2
2961225947,968825124903358464,1
2964834598,79124132,1
2966850029,2435227451,1
2968900527,263906729,1
2970602812,241265297,1
2972014263,472031699,1
2972014263,2297962925,1
2972014263,2435227451,1
2972014263,1055125529744101381,1
2972014263,1243984313961635840,1
2972014263,1252243937080815620,1
2973904744,2173986524,2
2974326351,49954027,1
2974326351,410276607,1
2974326351,482223457,1
2974326351,1697360292,1
2975378194,1083044271014465537,1
2976749549,4127527641,1
2978114104,1100144216309665793,5
2981716635,196124212,1
2985531269,1248513751210512384,1
2986502189,476733057,1
2986928147,240805460,1
2989938288,1206267637761744901,1
2990537504,1206267637761744901,1
2990622183,1253387334470565888,1
2991916870,1206267637761744901,1
2993844912,472031699,1
2993901113,4272969521,1
2994911073,1206267637761744901,1
2995108972,1100144216309665793,1
2995487649,16883794,1
2995806425,73341746,1
2996554918,472031699,1
2996632509,2435227451,1
2996986071,79124132,5
3007376244,625972293,1
3007857478,472031699,1
3007857478,2435227451,1
3007857478,1055125529744101381,4
3007857478,1083044271014465537,1
3008795087,1248513751210512384,1
3010963277,472031699,1
3012602445,295100531,1
3017433538,1159538480,1
3020141958,130383923,1
3020141958,1055125529744101381,1
3026223964,196124212,1
3027066267,916040289021816832,1
3027225190,237839609,1
3030898780,38900042,1
3031365381,1252243937080815620,1
3037172375,1118521720019746817,1
3037604752,261225455,1
3038122768,472031699,1
3042664937,179695486,1
3043344427,1323339757007572994,1
3043416977,2435227451,1
3046836368,263906729,1
3047329926,720553719855714305,1
3049860730,1060498864271228933,1
3051480422,1083044271014465537,1
3052964235,498778613,1
3054025338,962017492871782400,1
3056892455,217427396,1
3074600135,2622233883,1
3075489675,414676277,1
3075752398,161021621,1
3077629085,472031699,1
3081514336,248641111,2
3086376372,79124132,1
3091322345,472031699,1
3091823453,237839609,1
3092564962,79124132,1
3093050047,4272969521,1
3096282977,298217417,1
3100935988,2435227451,1
3103183289,291928027,1
3103183289,916040289021816832,1
3105821704,248213654,1
3106006919,414676277,1
3125139293,1083044271014465537,1
3125160267,66647957,1
3125596013,79124132,1
3129699863,434402784,1
3138363219,901414373050241024,1
3141768767,79124132,1
3142148369,1055125529744101381,1
3142148369,1060498864271228933,5
3142148369,1083044271014465537,1
3142148369,1252243937080815620,2
3142148369,1331021249682808840,1
3174276784,1055125529744101381,1
3176046249,730038321494282241,1
3176046249,860048545453395968,1
3176046249,898229731748978689,1
3182813368,472031699,1
3188119933,1206267637761744901,1
3190989525,240805460,1
3197513069,968825124903358464,1
3199533250,79124132,1
3201775391,248213654,1
3206703639,196124212,2
3216132062,3426970438,1
3221475237,1206267637761744901,1
3224192433,16883794,1
3224845541,3870010583,1
3227977595,968825124903358464,1
3229565429,1159538480,1
3240913424,472031699,1
3244649235,472031699,1
3244649235,968825124903358464,1
3244649235,1248513751210512384,1
3247793266,79124132,1
3251337166,986564599,1
3251345590,968825124903358464,1
3251921681,79124132,3
3254151543,2173986524,1
3285589402,1206267637761744901,1
3288278321,1243984313961635840,1
3292757927,472031699,1
3293483935,968825124903358464,1
3293752885,472031699,1
3296860216,1206267637761744901,1
3303599181,476733057,1
3304168245,79124132,1
3305558673,3331260777,1
3306367630,472031699,1
3307865577,4127527641,1
3312013605,498778613,1
3313563704,161021621,1
3313636240,938805471347204103,1
3314368419,1331021249682808840,1
3315552071,1229106862412517376,1
3315552071,1252243937080815620,1
3323058047,195065263,1
3323058047,2173986524,1
3325235837,1248513751210512384,2
3331260777,237839609,1
3332773294,2435227451,1
3336130354,79124132,1
3337253643,2297962925,1
3342712156,161021621,1
3345400295,263906729,1
3348787462,843035015747395584,1
3349959125,1206267637761744901,1
3350847712,2435227451,1
3352178693,2173986524,1
3354797003,292346678,1
3360546255,79124132,5
3367652963,263906729,1
3377051987,161021621,1
3377051987,241265297,1
3379133554,498778613,1
3381467363,295100531,1
3381564707,237839609,1
3387713985,161021621,1
3387713985,498778613,1
3392116665,79124132,1
3398797923,1206267637761744901,1
3399488224,472031699,1
3400443406,2155543177,1
3412852805,1697360292,1
3416179235,1055125529744101381,3
3416354512,2435227451,1
3418192907,472031699,1
3420345304,968825124903358464,1
3421068581,196124212,1
3422446282,930100881860767744,2
3423082115,963135228,1
3424383555,472031699,1
3426836458,1206267637761744901,1
3432385150,79124132,1
3434761145,79124132,2
3437803049,325799830,1
3438754073,79124132,1
3474351623,1055125529744101381,1
3479670561,2435227451,1
3481499835,2435227451,1
3496572254,237839609,1
3508925055,931575979,1
3521518636,79124132,2
3571349002,1253387334470565888,1
3573163815,1948528128,1
3644610015,1331021249682808840,1
3676603942,266659349,1
3697547013,17919801,1
3697547013,248213654,1
3706280117,1055125529744101381,1
3710040623,79124132,1
3725050097,79124132,3
3748141697,248213654,1
3751351215,1331021249682808840,1
3774621072,79124132,1
3776215107,1055125529744101381,1
3782556393,842406020374790144,1
3832484775,2435227451,3
3832484775,968825124903358464,1
3836735680,476733057,1
3838879456,472031699,1
3862077375,3002154433,1
3865160440,79124132,1
3905636296,1331021249682808840,1
3921560968,848255026220892160,1
3935975237,298217417,1
3951198328,79124132,1
3962046376,253150708,1
3964381883,237839609,1
3974228271,434402784,1
3975991215,1083044271014465537,1
3982388482,865006489,1
3989361167,267822866,1
3993458296,161021621,1
4001584888,472031699,1
4003308496,237839609,1
4003308496,629391036,1
4011679150,79124132,1
4040191972,2173986524,1
4056594723,498778613,1
4056594723,749945567996940289,1
4104147082,2622233883,1
4119874401,263906729,1
4121444963,315397749,1
4130344833,79124132,2
4137780562,968825124903358464,1
4137780562,1083044271014465537,1
4180697938,237839609,1
4181776161,1248513751210512384,1
4189844033,1206267637761744901,1
4194518691,847169983,1
4194930515,2435227451,2
4203972333,472031699,1
4209723137,434402784,1
4210007321,1055125529744101381,1
4210810047,2435227451,1
4211347007,1253387334470565888,1
4220072895,1206267637761744901,1
4220649257,263906729,1
4234841361,237839609,1
4238151244,2297962925,1
4239506297,472031699,1
4248838330,842406020374790144,1
4256181555,434402784,1
4265931003,3438975220,1
4267172495,267822866,1
4267172495,498778613,1
4311803422,263906729,1
4333017436,931575979,1
4369272256,2435227451,1
4369581861,261225455,2
4369581861,922798422725480449,1
4376201675,4272969521,1
4376917755,241265297,1
4405628313,472031699,1
4408941227,20526714,1
4409288668,1194302059711008768,1
4415028627,1055125529744101381,1
4415028627,1215412435378634754,1
4422987375,79124132,1
4438280541,959495214313418752,1
4438651521,2435227451,1
4452290860,2297962925,1
4453932082,1060498864271228933,1
4453932082,1252243937080815620,1
4461101361,4272969521,1
4469284289,2435227451,2
4470633035,2435227451,1
4517021205,968825124903358464,1
4540262655,472031699,1
4582582097,79124132,1
4585362154,79124132,3
4600117642,472031699,3
4600117642,1055125529744101381,1
4600117642,1188275324229947393,1
4600117642,1206267637761744901,1
4600117642,1323339757007572994,1
4646472588,204434260,1
4647925936,79124132,1
4657890448,130383923,1
4693698704,79124132,2
4708697541,968825124903358464,1
4708697541,1055125529744101381,1
4710314848,1252243937080815620,1
4712686937,2435227451,1
4725227859,237839609,1
4725227859,2155543177,1
4725632117,282814299,1
4731790339,1083044271014465537,1
4738140736,2297962925,2
4738140736,1076555946548178944,2
4738140736,1083044271014465537,2
4738140736,1252243937080815620,1
4739334262,2297962925,1
4739334262,968825124903358464,2
4741985259,1206267637761744901,1
4787355387,930473056732106752,1
4787617637,2173986524,1
4805644336,472031699,1
4808786427,2297962925,2
4808786427,2435227451,1
4808786427,1060498864271228933,1
4812705753,1206267637761744901,1
4819409146,263906729,1
4822437261,472031699,1
4823346880,472031699,1
4825568265,161021621,1
4845500027,916040289021816832,1
4845500027,924936006230568960,1
4847114069,1055125529744101381,1
4850032211,263906729,1
4858041071,79124132,5
4860713074,2155543177,1
4868983876,865006489,1
4869124497,130383923,1
4869124497,2922065008,1
4869124497,1060498864271228933,1
4869124497,1331021249682808840,1
4869546473,79124132,1
4871912043,2929271,1
4873803220,263906729,1
4874287683,241265297,1
4874556381,1141967100774424576,1
4878149949,472031699,1
4890242189,196124212,1
4894546265,1510843676,1
4894846265,196124212,1
4894846265,434402784,1
4894846265,3331260777,1
4898287630,426049184,1
4904553053,2435227451,2
4907504853,1253387334470565888,3
4914815099,931575979,1
4923228759,1055125529744101381,1
4924775980,241265297,1
4924864895,1206267637761744901,1
4925241604,774127928,1
698572487886557184,968825124903358464,1
699710879173099520,79124132,1
701025330379751425,924655107043745792,1
701434786418655233,2435227451,1
702099895570853889,2173986524,1
702309595432275969,1076555946548178944,1
702768357905403905,196124212,1
702768357905403905,240805460,1
702768357905403905,517857229,1
703418611348672512,79124132,1
703530856120451072,4127527641,1
703717561091940352,263906729,1
704025582145769472,132012068,2
704039405858787334,968825124903358464,2
704596373811961856,130383923,1
704596373811961856,2922065008,2
704596373811961856,968825124903358464,1
704596373811961856,1055125529744101381,1
705136092345995265,472031699,2
705136092345995265,2435227451,3
705210664105746433,79124132,1
706109159708729344,1206267637761744901,1
706433673017606144,472031699,1
706957124266500096,472031699,1
707324126617325569,2922065008,1
709208414287765504,79124132,1
709560129256079360,79124132,1
709746803311288321,117029929,1
709746803311288321,255137188,1
709746803311288321,959495214313418752,1
710223037107478529,1159538480,1
710259453858340866,1252243937080815620,1
710641235799744512,79124132,1
710931239059005440,261225455,1
711343016829722627,1253387334470565888,2
712068376068235264,472031699,1
712079953337126912,79124132,1
712255306110255104,2922065008,1
713305456203194368,498778613,1
714465305960038400,248213654,1
714662036224008196,79124132,2
715626963029913602,1055125529744101381,1
715822843209113601,2297962925,1
715822843209113601,968825124903358464,1
715822843209113601,1083044271014465537,1
715822843209113601,1253387334470565888,1
715902402684182528,985177309,1
716455971795648512,1206267637761744901,1
716541541976829953,2155543177,1
716891736765767680,774127928,1
717173613170851840,1331021249682808840,1
717185067441897472,79124132,1
717397858174025728,1083044271014465537,1
717814108050100225,263906729,1
717814108050100225,298217417,1
717814108050100225,524589700,1
718312479416270848,373836761,1
718696312875704320,472031699,1
719134777320849408,79124132,1
719298630021201920,1248513751210512384,1
719942975497887744,79124132,1
720296910376931329,1206267637761744901,1
720398077610188800,1206267637761744901,1
720583312708890627,472031699,1
720964823526326273,79124132,1
721060272492920832,79124132,1
721237120736694272,472031699,1
721237120736694272,968825124903358464,1
721237120736694272,1252243937080815620,1
721786489701580801,968825124903358464,1
721805180644274176,1248513751210512384,1
723068001763758081,1159538480,1
723974111928655874,2435227451,3
723974111928655874,2922065008,1
723974111928655874,1252243937080815620,3
724030950800297985,79124132,1
724056961076068352,282814299,1
724405758016798724,1331021249682808840,1
725074425658368001,79124132,2
725310688646844416,132666884,1
725623078642966528,922798422725480449,2
726838526638100480,472031699,1
727098361887739904,1055125529744101381,1
727550470118494208,79124132,1
728364606763175936,842406020374790144,1
728468990641639424,119194942,1
729129506129186816,130383923,1
729452986401984512,79124132,1
729508026563055617,472031699,1
729508026563055617,2922065008,1
730556720557215744,79124132,2
731803004152774657,962017492871782400,1
732054793003388928,79124132,1
733245099979726848,472031699,1
733245099979726848,1083044271014465537,1
733414534833049600,859816812,1
733568440837906434,79124132,1
734168038015012864,1100144216309665793,1
734775583956164613,79124132,1
735456092558348289,916040289021816832,1
735525094517268480,195065263,1
736032274802737152,968825124903358464,1
738594621010251782,79124132,1
738766413591130112,79124132,1
739451047442296832,196124212,1
739553211434950656,263906729,1
739575361260912640,79124132,1
740733761583783936,79124132,1
740806065495920642,1214555222099365888,1
740917523915345920,472031699,1
740931084276371456,2435227451,1
740978373770498048,261225455,1
740978373770498048,901414373050241024,1
741254288639447040,266486016,1
742508387687108608,282814299,1
742508387687108608,292620974,1
742693677429096450,366504273,1
743851439701770241,196124212,1
744306242332598276,79124132,6
744306242332598276,472031699,1
744306242332598276,1100144216309665793,1
744310904188207104,79124132,3
744633910219407360,498778613,1
744664847078592512,1206267637761744901,1
745062858841554944,79124132,1
745945510717034496,2435227451,1
746420229715034112,927576840,1
746533737509195776,79124132,1
746811883978690560,472031699,4
747475237432922112,1331021249682808840,1
747593523713683456,1206267637761744901,1
748933064013783041,253585444,1
749103353875996676,79124132,1
749345665214517249,196124212,1
749392231841271808,161021621,1
749945567996940289,749945567996940289,1
750896970588381184,79124132,2
751411079947907072,472031699,1
751411079947907072,2435227451,2
751411079947907072,1055125529744101381,1
751411079947907072,1248513751210512384,1
751411079947907072,1252243937080815620,8
751455897856139264,253150708,1
752155280293650432,1055125529744101381,1
752174323100741633,289844440,1
752174323100741633,865006489,1
752174323100741633,901414373050241024,1
752954664908447744,2435227451,1
753218130491629568,2435227451,1
753897682314334208,263906729,1
754615668658569216,22950900,1
754615668658569216,38900042,1
755272794150088704,263906729,1
755907577414815745,79124132,1
756347635888451584,1055125529744101381,2
756349609534971904,79124132,2
757506076182994944,196124212,1
757835972608274432,1159538480,1
757895005520400384,2435227451,1
757895005520400384,1060498864271228933,1
757895005520400384,1248513751210512384,1
758769896792723457,913849901230034944,1
758831741310111744,79124132,1
759693696916869120,2297962925,1
759693696916869120,968825124903358464,1
761098077784551424,263906729,1
761389247182036992,130383923,1
761389247182036992,2435227451,1
761389247182036992,1083044271014465537,1
762274043991121920,472031699,1
762274043991121920,968825124903358464,1
762928002154070016,968825124903358464,1
763788449656758272,245126167,1
763954832596017156,1055125529744101381,1
764181435016183808,498778613,1
764230194827825156,865006489,1
765874225466966016,472031699,1
765874225466966016,4469284289,1
766491632602611712,1055125529744101381,1
766572764824207361,4272969521,1
766705619449569280,4272969521,1
766903588954132480,2297962925,1
767397691756277760,865006489,1
768974424011841537,472031699,1
769342425898684416,263906729,1
769573049163186176,968825124903358464,1
769780907112820736,79124132,1
770270391805829120,81571983,1
770270391805829120,1253387334470565888,2
770962253868924928,73341746,1
771705848271806464,1280657332725321728,1
771759294924587008,1083044271014465537,1
772894132553605120,263906729,1
773248869404729344,282814299,1
773330992870387712,263689257,1
773710945709416448,79124132,1
774223278294626304,1083044271014465537,1
774223278294626304,1252243937080815620,1
774713877401636864,1055125529744101381,2
776098436718465025,930473056732106752,1
778541586745593856,263906729,1
779063268631511040,472031699,1
779063268631511040,2297962925,1
779063268631511040,1252243937080815620,1
780113978504667140,79124132,2
780443639768023040,1055125529744101381,1
781166981663879168,978300138,1
781895096912449536,1206267637761744901,3
781947516304719872,263906729,1
782196509743915008,241265297,1
784001369883734016,2843585524,1
