"user_id","screen_name","user_bio"
"488873517","albitagomez23","230517🤴🏽"
"1190241897870249984","TarragonJosep",""
"1433854842","ipmaresriera","Centre Sanitari d'Atenció Primaria Pediàtrica"
"726059264","Arantxa_morena","🇪🇸🇪🇸"
"1546370617","viaraswim","болката променя всеки. La confianza da asco"
"236950172","educacionymas","Profesor de Post - grado y Conductor del espacio radial De Educación y Algo Más de Unión Radio. Sábados de 7 a 8am por 90.3FM y Canal 980 de Directv"
"21203832","xavigranda","#Periodismo #freelance salud-humanidades. Profesor de comunicación científica Facultad Farmacia #UB (Máster ESAME).Vocal de la Asoc Informadores Salud @anisalud"
"382592853","Maruxa_Rio","Erase una vez....y acabé de Ayte.Dirección en TV. También corrijo. 
 #NoAlMaltratoAnimal #AdoptaNoCompres
APORTA O APARTA"
"16265631","jlvallejo","Teleco, biomédico, empresario (con perdón), inversor, estudiante... Si es con buena gente me gusta mezclarlo todo. Aquí, removiendo el guiso de @sngular."
"1196146710","andreeakmp","Calumbas"
"55273629","melmack2k","Dr. Eduardo Puerta, MFyC, Bioético, programador aficionado macmaniaco."
"2787299937","estrems1969","Respeto hasta que me tocan al Valencia CF y Basket y a mi tierra. Abogado, Padre, Marido...no por ese orden"
"2680565180","CFEdgarAlmeria","Club de fans OFICIAL dedicado a Amelie desde Almería. ¡Take the world ya a la venta!"
"369766002","pablopekas26","Tengo tinta en la piel. Surfista del océano indico. por la parte de bali y alrededores."
"1243984313961635840","JuanMunck","Mividamioxigeno. Bakuna Matata."
"1008271822113198080","Chemartenerife","Enfermero Polivalente Hospital Universitario Ntra Sra de Candelaria. #NursingNowCanarias. 
Secretarío de @Openreuma, Miembro de @GTE_SER, @GETEII y @SOCARE."
"4144411","mmanriqueordax","Digital Marketing Analyst🌎 Carencias cuando mido el tiempo o el universo ⌛Perplejo permanente ✂Rebelde y gnostico cuántico 📐CMO@ser_seo 💗#Bitcoin"
"309963587","rafagdiazgobbo","MD UC 2010 🇻🇪 @Hospitalclinic 2013-2018 UpperGI&BariatricSurg➖Head of CAWR & LPS Inguinal Hernia at @althaiamanresa & @HospitalDelfos #EHS #AEC"
"1055305087","jvalverde64","Pediatra Neumólogo. Jefe de Servicio de Pediatría. Hospital Universitario Santa Lucía. Presidente de la SPSE. MIS OPINIONES SON A TITULO PERSONAL"
"1083115387","aliciagnlr","Criminologia Urjc🕵️‍♀️
@alicia_gnlr"
"2732371425","oakinito","Hay un juez llamado tiempo que siempre dicta sentencia"
"1137487915657912320","NoAlArticulo224","Ayudando al pensador a creer y al creyente a pensar
#ProLifeArmy ⚔️🛡"
"398893820","ros_melina","Ambientóloga. Cuerpo de Gestores de la Administración Civil del Estado. Socialista, feminista y ecologista🌹♀️♻️"
"83427283","Alicia82mad","#Enfermera 👩🏻‍⚕️ Especialista Familiar y Comunitaria. Amo, trabajo, investigo, creo,... Mi lema: Ojo por ojo y el mundo se quedaría ciego. #Madrid #LongCovid"
"524589700","SEMPSPH","Sociedad Española de Medicina Preventiva, Salud Pública e Higiene"
"90046725","drcarlosrosario","DOCTOR EN MEDICINA, MEDICINA ESTETICA y ANTIENVEJECIMIENTO, GESTOR SANITARIO, GYMLOVER, DOMINICANO..."
"1527130885","m_mcasado","«Welcome to the Anthropocene» #ExtinctionRebellion"
"387554172","drainmagonzalez","Centro Integrativo de Salud By Dra. Inma González • @drainmagonzalez • https://t.co/gHKcPX1Nkk • #cisig"
"1086656150","_SrtaHerrero","« hacerme reír es fácil. Muchos lo han conseguido. Lo más complicado es mantenerme la sonrisa, y ahí es donde fallaron todos » ✨❄"
"2310648198","wendyojal","13.||Siempre me acompañara la musica ||Abraham ||.Deporte||Voleibol||AM♡"
"103596271","seralgalvez","Camarera/Restaurante Bar en paro"
"364716671","RaulCalvoRico","Médico de familia (numerosa para más señas). Soy del Atleti hasta las trancas. Las opiniones vertidas en esta cuenta son estrictamente personales."
"1229106862412517376","Al_otro_lado_","No somos terraplanistas, somos personas normales y el método científico no justifica la esfera, investiga. Buscando la verdad en todo, ahora en el coronatimo."
"1252243937080815620","We_T_Resistance","2021 Año 2 Dictadura Covidiana - Recuerda, solo te ofrezco la verdad, nada más “Dejar de vivir para no morir es estar muerto ya”"
"418134860","VaqueradelE","Bloguera-Community manager. 👩‍💻 Vaquera del espacio. Marketing digital. Inbound marketing"
"538090070","Fernandopanzajr","El mundo se está quedando sin genios: Einstein se murió, Beethoven se quedó sordo... y a mí me duele la cabeza."
"855174284","Lauradg21","Maestra de Educación Primaria.
#Inclusión #Visibilidad #Diversidad
2⃣1⃣❤"
"132151082","davgutswa","SI. SE PUEDE. SIEMPRE."
"89751520","amcosialls","Professor. Law PhD and Administration and Political Sciences Degree. Cyberwarfare. Geopolitical Research on EU, MENA & Americas. Oriundo de la Litera (Huesca)."
"370703073","losblogsdemaria","#blogger #gastroblogger #gastronomía #recetas #cocina #Sevilla #Jerezdelafrontera #scouter"
"901414373050241024","alfonsocendon","Padre. Profesor Titular de Universidad en @unileon. Secretario General del @pslpsoe. Diputado nacional y portavoz de Ciencia e Innovación del @gpscongreso."
"464578148","LaKoalaLoca23","No me importa lo que la gente piense de mi, yo no me califico por la opinión de los demás, yo se bien quien soy, y sobre todo lo que valgo.. Lepe(Huelva) ❤️"
"293155290","olgatgn","Médico Internista Enfermedades autoinmunes, #Autoimmune diseases @InternistaTGN #SEMITuit #100Lupus MD 🔜PhD. Tarragona"
"874239445","antonio_cane",""
"381842671","RocioCC9","Pablo Moreno de Alboran Ferrandiz 24052013 Inolvidable!!Sueño cumplido!BBF Gracias por tu musica.♥Unidas por su voz @Naataliaa99 //141114♥"
"431475994","PaoloLuraschi",""
"490493277","palomabubi","libre y sin dinero"
"1606017025","Javierizma","Nací y por ahora vivo y tal"
"455305254","paratiratta","ya no se kien soy aunq no pare de mirarme"
"1183693609","OlgaAlegret","Aquest és el Twitter del poble petit. No som de 2 k  seguidors, però som molts. Com quan se’t colen les mosquetes a casa. Sempre en queda una. Males herbes."
"1656487266","LauraCuevas00","Derecho ⚖️"
"1027056698","NoeliaGaitan99",""
"481391167","RocioRecio96","96. Gitana de ser y enamorada del flamenco. Rociera, cofrade, carnalezca, taurina, celosa, sincera, cabezota, directa y con carácter. ¿Más? Conóceme.  ﺕ"
"241265297","FelipeAlcarazM","En marzo se publicará Los pobres, mi última novela, en Almuzara."
"552590450","ParraMMilena","Estoy, que ya es mucho decir."
"2359043272","Herrero1946Jose","un verato en Talavera"
"839490360","Laauuraahh2","₃.₅.₁₅ . νιατα mεα , ιηιmα mεα ; © 🌟"
"476733057","Endocrino_PED","🇵🇦🇪🇦 #Endocrinólogo y #Pediatra 
♂️ Director Médico de @asociacionxxy
🚻 Coord. GT #ObesidadInfantil de @SociedadSeedo
☂️ #SaludTrans #Klinefelter #Genética"
"562137743","NoeliaParra8","Puedo ser tu mejor sueño o tu peor pesadilla."
"18082788","orantos","leo hasta el ISBN l hago fotos I escribo con pluma I bebo té l socrática I diacrítica I Dra. en Comunicación y Sociología I enamorada de la mirada de BB"
"266111879","LaChatina85","⚓️// 📍Capital Astur // 👧🏼 Malamadre de una pequeña #ReinaDelDrama// 💉 Enfermera adicta a la UCI // 🏥 UCI Polivalente, HUCA"
"393440445","pedrojorge69","Lingüista. Las opiniones aquí expresadas son de la persona que soy en ese momento."
"1303384628","laura_87tp","Mi mejor profesión: Ser Madre. Técnico especialista en Radiodiagnóstico."
"1180868341516378114","SampayoZabala","👩🏻‍⚕️ MD. (GP) and MSc. student in Brain and Cognition at Universitat Pompeu Fabra. | Lover of all things human. 🤍 (She/her)"
"445719648","Rociobm1","Doctora en Biología. Responsable de la Unidad de #Bioinformatica del #SCBI. #Feminista. Enamorada de la #divulgación y la #educación."
"1221702677073223681","EstadoDAlarmaTV","Medio de comunicación en el luchamos contra la censura del Gobierno, dando voz a la verdad. De lunes a domingo. Contacto: estadodealarmatv@gmail.com"
"288565086","jomalo_1973","la vida es eso que pasa mientras entramos en Twitter. Life is so short"
"2879304695","bielmercadal1","Padre de 2 maravillas-
Doctor en Farmacia-
Farmacéutico de hospital @asmen_ibsalut
Professor universitari Bioquímica @UIBuniversitat- 
Menorquí i  barcelonista"
"82408359","gboichat","Head of the Delegation of the Government of Catalonia to Switzerland @Catalonia_CH. Opinions are my own. / Delegat del Govern de la Generalitat a Suïssa."
"477052523","Brandan_RCD","Real Clube Deportivo d'A Coruña. Manchester United.
@andrearl30 💙

Twitch: brandan2411
Youtube: brandan2411"
"921390373","Icomem_Oficial","Twitter oficial del Ilustre Colegio Oficial de Médicos de Madrid (ICOMEM). #NuestroColegio “Independencia, profesionalismo y ciencia” SomosMedic@s"
"514122826","Cactus_Sfi","Prefiero q digan por ahí va esa cabrona!! a.. por ahí va esa pendeja xdd S&I#amorreal4mabitches                    KIKISS ≈Antihuman∆²³"
"83189891","Joseluislosa","Periodista especializado en información económica. Experto en Comunicación y Coaching. Profesor universitario. Director de teatro. Más buscador que Google."
"1127945989","rubiia1507","[SJSF❣]"
"619062094","carlacobos","lo que pienso hoy mañana igual ya no"
"94440356","DeMiguelConde","Periodista. Subdirectora de Ideal. Vocento. ""If it be not now, yet it will come—the readiness is all"" (Hamlet)"
"1852133064","EduMar_00","Lo difícil no es llegar a la cima, sino jamás dejar de subir. Banda Nuestra señora de Riansares (trompa)"
"221037110","jjimenezgalvez","Periodista de Tribunales en EL PAÍS. Si queréis escribir: jgalvez@elpais.es"
"6596512","iclerigues","Tras años de freelance en #comunicación, #elearning y #traducción, implicada ""paciente-mente""  en @blistersuite. Adicta a los libros y puzzles 😁"
"360128124","apendice0","maybe it's not our time or maybe life has something better prepared for us."
"416236227","AlexRodriguuez","Volamos libres entre las jaulas de lo correcto.
📷: @alexrodriguuuez"
"3300973715","HelicoSantiago","medico del helicoptero sanitario desde el año 1991 HEMS Galicia 061"
"462324307","baldro54","Intereses profesionales: Medicina de Familia, Salud Pública y Política Sanitaria, Gestión de Organizaciones... Personales: libros, cocina, rugby, fotografía..."
"1186395913352306689","unamsenelmundo2","Vive y deja vivir!"
"311623037","micijor","Alcublana. Producción de contenidos audiovisuales/Comunicación/ Profesora asociada @filtradcomuv @uv_eg Ahora, productora ejecutiva @apunt_media"
"252484774","BlueBlueXmas","#TCB Keep your head high & your middle finger higher 🔥🤘🏻"
"1024980008","MariaaDelgado12","tengo al diablo llorando en mi hombro"
"19113547","malorenzo","Tengo 7 años, soy bonico y me gustan los caramelos. Estoy operado de fimosis y también del codo. Derechos Humanos me ha bloqueado. ¿Tienes algún caramelo?"
"348061221","GracielaDC7","Gaitera. Estudio en la @uc3m y aprendí en la redacción de @lanuevaespana. Escribo en @zigzagdigital y llevo las redes de @donantesmemoria."
"94819525","ppsatw","Economista, MBA IESE, economia de la salud, distribución farmacéutica"
"455118082","isancheze_","@pabloalboran"
"73341746","luis_quevedo","💯% rigor científico 🤓 Grave caso de promiscuidad intelectual 📚 lector 👨🏻‍🏫 prof 🏍 ducatista 🦠 azote del coronavirus 👨🏻‍🎓 Lic. Biotec Ms. Comms"
"474040746","CarmenPoem","Educadora Social 🧡 La paz no se espera. La paz se lucha, aunque todavía no entiendas que la guerra también es tuya. 🔮 Siempre fui un poco Hades 🔥"
"336619113","soltra97","As a great women once said: Suck a dick dumbshit."
"1140122838","lauravaldi54","Todo pasa por algo~
Madridista 💙"
"994137028341190656","javierremirez","Mi familia mi pasión, Navarra mi ocupación. Vicepresidente y Consejero Presidencia, Igualdad, F.Publica e Interior @gob_na Abogado y Socialdemócrata. Osasunista"
"719333953568686080","oscargarciacam4","Neurólogo Infantil. Me gustan las enfermedades infrecuentes. Born to be mild!"
"2392706936","escafint","Recuerda, sólo tienes una vida, cuida de ella y piensa en los demás 😷"
"2318544869","IRomea","Abogada, especialista en derecho concursal y Ley de Segunda Oportunidad.

Contacto; ireneromea@reicaz.com
685 83 46 34
C/ Felipe Sanclemente 4, Pral. Centro"
"358866915","mineconomiaAJC","Técnico en Geominas ETI Caracas, Ing de Minas Michigan Tech U., Ms Economía Minera Penn State U.., Empresario. Amante de la Literatura Historica."
"376398001","miquelcm64","ens cal canviar la manera de fer. un polític està al servei de poble que li paga el sou, no a l'inrevés"
"557746215","Laura_CantPon","Jefa de Servicio #CleceVitam. Firme defensora de los derechos y libertades de las Personas Mayores. #Valladolid"
"287903719","ahedrera","Neuropediatra en @HUCA_Asturias. Cuidados Paliativos Pediátricos. Disfrutando de la Música en @tedeum_ y @FilarmonicaGJN."
"40207877","imation4430","Programación y diseño Web a medida. Servicios informáticos a domicilio. Cursos de formación. Internet. Configuración de Sistemas Microsoft"
"417715386","FarmaPpal124","Farmacia con #innovación constante en #salud, #bienestar y #tratamientosnaturales y 
Con grandes dosis de humanidad y empatia #vilanovailageltru #vilanova"
"1106729689","AliciaAbasolo_5","Insta: aliciabasolo5."
"811833482","Jaqen_Hghar81","Cambio lo que sé por todo lo que no sé"
"163585410","MenteTorcida","☭ Marxista-Leninista. Inquieto. Licenciado en saltar sobre los charcos que encuentro tirados por la ciudad. Escritor frustrado y poeta a tiempo parcial."
"288840938","Cristi_3","📍Córdoba. 

  Enfermera saturada 💉💊❤️"
"215614178","Manuel180694","👨🏻‍⚕️Ⓜ️édico Intensivista Residente en el HUVR 🏥  Andalú 🇳🇬 con el corazón a la izquierda🔻🇪🇦 Ravenclaw⚡ Crohn fighter 👊🏼 Animalista🐂 心臓を捧げよう💪🏼"
"238711545","garlan2","Profesor jubilado de secundaria (IES La Magdalena de Avilés. Asturias)
Autor de FisQuiWeb, página dedicada a la enseñanza de la Física y la Química"
"960892699","CIBValencia","IX Congreso de Investigación Biomédica en la Facultat de Medicina y Odontologia de la Universitat de València   Facebook: https://t.co/CmhTHqAYwE"
"599205996","miriruizsanz","Socialista, Republicana, Politóloga y Feminista. Y orgullosa hija del churrero.
Madre porque he querido. 
DelAtletiSoy.... Te queremos, te adoramos...."
"905660725","CarmenExposito7","Yo tampoco se como vivir, estoy improvisando"
"366137621","Raquel_MB4","A veces hay que perder el norte para descubrir que puedes ir en muchas otras direcciones. Educadora Social 👩🏻‍🎓 Galicia🌦 ↔️ Fuerteventura🌴"
"968825124903358464","LetradaCabreada","Una abogada cabreada que ha comprobado que hemos sido engañad@s desde siempre por una élite psicópata. Grupo telegram de apoyo :
https://t.co/oAi7Ejd483"
"2864544752","nnggsotodelreal","Espacio abierto a todos los jovenes que tengan interés en participar, proponer ideas y mejorar #SotodelReal. #TuHacesSoto"
"1485541320","andreaafuentes4",""
"42004052","jesusvicioso","Periodista y lector (voraz) de periódicos. Hoy es siempre todavía. 

#Periodismo #Journalism"
"187981835","AnGeLaUyEn","Health policy advisor MSF.
International Relations #QMUL
Infection control,
science, politics, innovation and planetary health
#CheveningAlumni
Personal account"
"293375471","adrianfrm","🎥 Productor TV 📺"
"90653296","etomast","@AISaturdaysEs #Programador @Everis #CD / Organizador @iWeekend @StartIdea_alc @iW_Alicante @MDiveShow. Consultor Informático y Emprendedor Proyectos @OCEANUS51"
"422822617","yungvic_","🏌🏼🏌🏼🏌🏼"
"625972293","LuciaDo2","""El arte es la verdad y la vida un espejismo.Un ejemplo: Velázquez ha muerto y Las Meninas, no"". #AdolfoMarsillach ""La vida iba en serio"" #JaimeGildeBiedma"
"602891547","andresalapont3","Estudiante de arquitectura y triplista profesional. Ilicità i valencià."
"357505722","andrs_bta","Quienes no conocen el dolor verdadero nunca conocerán la paz verdadera"
"440281129","lidiaguinart","Escritora y periodista. Madre. Diputada portavoz Pacto sb Violencia de Género en Congreso. Socialista, feminista y atea. Igualdad y justicia social. Del Barça."
"71297565","alfonso_jaquete","Médico - Preventiva y Salud Pública @HUnivValdecilla _ Máster Salud Pública @saludISCIII _ Ciencias Sociales @UOCuniversitat Vicecord @AresMPSP @EuroNetMRPH 🍍"
"470311651","luis_salinero","No tengo nada para impresionar, ni por fuera ni por dentro.⚓️🇪🇸"
"155882621","juankicoino","De Coin, Ing Tec Obras Publicas, Cofrade, Rociero, Fuensantero, amante del buen comer, LA HUMILDAD Y EL TRABAJO SIEMPRE POR DELANTE"
"614968224","MariiaSC22","Rock, Hardcore y Metalcore❤. SWS. PTV. BMTH. BVB. OM&M. Green Day. MCR. Nirvana. Anthem made. Drop dead. Kellin Quinn❤. 14. Darling you'll be okay~. Lea❤"
"378049330","aranyda","Madre de dragones"
"64794485","_uxio","15009. Fotógrafo aficionado con mayor o menor fortuna. Protestador mayor del reino. Coruño. Fachas no."
"95959944","LauRa_11H","Aqui se esconde una mujer con las ideas muy claras. Me encanta pensar y más antes de hablar, soñadora, amante del Real Madrid y de muchas otras cosas más."
"773628744","Jesusdiazmd","No esperes el momente perfecto, coge el momento y hazlo perfecto."
"464683841","blancalejandro4","take these broken wings and learn to fly"
"264463869","MariaBarranco25",""
"581664629","Rut_ma9","Haz más de eso que te hace felizzz"
"229554511","aniorte_nic","Incorformista. Webmaster. Enfermero Familiar y Comunitario Centro de Salud. Vocal de publicaciones SCELE y RECIEN Revista Enfermería. Cuenta personal."
"597360923","TheRightSideTL","✨Maquilladora, Cosplayer, rolera, modelo y Suicide Girl 💕| Afiliada en @TwitchES|exLocutora"
"296972280","eloybernalblunt","Fotógrafo por talento y periodista por vocación. Dicen que soy un repelente aquí lo denominan hater."
"2589003921","salvadorsanvil1","CRITICAME CUANDO TU SEAS PERFECTO.💜💜💜."
"243638052","bego_15",""
"1226878611761881088","CarmCerb21","Vamos hacia un Nuevo Orden Mundial Totalitario, teorías conspiranoicas? 🚫 #NOM #Agenda2030 no soy una oveja 🐑 tengo espíritu de mastín 🐕 Economista"
"1042698590","janire_11","real madrid, suspender y quejarme, en ese orden. Mbappé y Zidane propaganda etc paso • @janietc_11👼🏽🤝"
"255578406","AresFerLom","Secretari general de @jsibalears | Diputat del @parlamentib pel @psibpsoe 🏛 | Jurista del 95 | Lluitant pel canvi a les #IllesBalears ✊🏼🌹🏳️‍🌈"
"974527578","alvaroalorev","Habitante del 3º planeta del sistema solar. Artesano de ADN. Soldado de la ciencia. Cariñosamente ácrata según la madre que me trajo al mundo."
"2922065008","euskalnewsmedia","La actualidad sin la censura del establishment. No somos imparciales: Freedom not negotiable.
Síguenos en Telegram:
https://t.co/GrqKzqEkoB #euskalnews"
"130383923","DamianAldeta","Vendedor de Sueños 🐸 https://t.co/bZskg8YldT
#dreamSSeller"
"239424561","Cristinavmc","Jefa de sección del área de salud en @europapress e @infosalus_com. 






Busco el final del arcoiris 🌈 y fotografío puertas 🚪"
"831604812","juanmielche22","19/Smiler/Kenz/Little Monster/Arianator/Moderno/Con caracter/Tweerk/ ♤♢"
"368240936","AinhoaGoni","Periodista y escritora. Asesora de asuntos exteriores e internacional. Fui dircom @CSIC 10 años. Tengo pasado de tenista. He escrito 📚 https://t.co/IgumxAXmRc"
"308972819","Rox_Recaman","Fotógrafa deportiva 📸 
VCF • Soñar que no tenemos techo • 🦇 
PowerGirl ♀️"
"1187914729","AndreaAdalid1","Nunca permitas que las lágrimas de tu pasado borren las sonrisas de tu presente."
"985177309","alessanaguilar","5 th World Marathon Championship Moscow 2013. Olympic in Beiging 2008, London 2012 and Rio 2016. Personal Best 2h 27' 00 Marathon. English Teacher"
"155235799","Nebesu_","(She/her) Bióloga. Profe. Arqueóloga de memes. Divulgo sobre biología donde me dejan. Coordinadora de @ScenioTv. Me gustan los nudibranquios."
"416241113","julio_delatorre","Charro. Profesor en la UPCO-SJD. Advocacy Working Group EONS. Director Revista Oficial SEEO. Cars: world is flat. African heartbeat."
"429219332","pifermu",""
"1007026639","susugonzalez17",""
"1080617235520151557","Metrall47270341","La lectura es a la mente lo que el ejercicio al cuerpo. (Joseph Addison)"
"102100426","mikelcallejo","Busco la verdad, camino en busca de la utopía. Cuando conozco las respuestas la vida me cambia las preguntas. Me busco, y cuando me pierdo sé que ya me encontré"
"244982488","joseajarne","Dircom de @aenoveles Vocal de @popularesgijon Miembro de @anisalud #protocolo #eventos #comunicación #compol #prensa"
"355599590","Roland_Ibai","(Él/He) Escritor, cinéfilo, seriéfilo, Little Monster y drama queen. Obsesionado con Lady Gaga y el MCU. Too gay to function. Podcast: Circus."
"3331260777","michilot77","Enfermera Docente prácticas clínicas  Experta Cooperación y Desarrollo Universidad CEU SAN PABLO

#NursingNowEsp
#NursingNowMad
#BicentenarioPerú"
"274066524","NereaFDomingo","⚕ Medicina 📚💪👩🏻‍⚕️🩺"
"208997341","josemariacm_","Neurólogo. Unidad de Neuroinmunologia @hospitalclinic. Con la necesidad de aprender para sentir que estoy #viviendo."
"232124120","sanidadgob","Ministerio de Sanidad"
"79124132","elhigadodmarita","Politóloga. M.A.Politikwissenschaften. Betriebswirtschaft.

Análisis Geopolítico. Crítica Política. Conservadora. 


Member @isanet

Vita. Libertas. Patrimonium"
"865006489","JonayRLpez","AUTÓNOMO titular del despacho @Jrlabogado / 
Sufridor del @cdtenerife 💙⚽️ Abogado, progresista🌹, rebelde, eterno estudiante, ateo y formador de opositores 💪"
"2807061","DavidXerez73","Desde 1998 por Internet. Este es mi tuiter y hablo de todo lo que hablaría en la barra de un bar. Mi trabajo es #SEO #SEM #WEB si necesitas algo contáctame ;-)"
"917329405","97ainoa","INSTAGRAM:97ainoa"
"14159575","itato","Consultant for #StrategicAlliances  #InstitutionalRelations #HealthCare #CorporateCommunications
President @amref_es #GlobalHealth #InternationalCooperation"
"168446862","mangel_gc","firme defensor de la industria movil y evangelizador de smartphones, disfrutando de mi trabajo caaaada día; amante del deporte, y fútbol antes que madridista"
"1519364126","castells_98","¿Conoces a Castells? 22 años. Loco por el baloncesto. Ciclismo. 3.
A veces hago cosas. Kekero. Busco un lugar."
"1612616934","Enabiertoptv","Marte, Miércoles y Jueves en Popular TV Melilla. Debate, información, opinión y las cosas muy claras"
"87061526","drcarjo","Infectious Diseases in progress. Hospital Ramón y Cajal 🦠 🧫. Internal Medicine Specialist 👨‍⚕️ Marathoner (2h41min)🏃🏽‍♂️Athlete 🏃 Wanderlust ✈️"
"1215412435378634754","trikooba","En Trikooba damos difusión a todo tipo de información alternativa sobre lo que ocurre en el mundo, dirigida a Hispanohablantes pensantes y de mente abierta"
"1964181102","slechugavega","Medico Internista, Amante de la Cultura, Filosofia y todo lo Mexicano"
"137844148","littleaprendiz","Navegante de la red y de los mares, ciudadano sin ciudad.  Curioso y en constante aprendizaje 
#proudfather #ATCO #reader"
"72380398","vltilve","Main department integrator en Gigaster. Revolucionario interconectado y prototwitterer 2.0. Cada mañana investigo un flow de conexiones digitales"
"276409755","1BomberoMelilla","cuenta NO OFICIAL"
"254049945","soy_Lpzh","24. Turismologo - Digital Marketing en la UOC. Mi vida👬 @usuaridavid mi media 🍊 我是中国学生, 我是西班牙人，我是大学学生👨‍🎓"
"722972360","ElenaLopez95","HBucodental🦷 Enfermería📍SJD👩🏻‍⚕️  «Si me pierdo que me busquen donde Sevilla es misterio»"
"320069526","IsaacVidal0810",""
"183728637","rgariztegui","Free soul"
"997521854","ainaaara7","spanish combined events 🌟"
"3426970438","mer_501","Hematology Consultant,

Bone Marrow Morphology,
Bone Marrow Transplantation 
Myeloproliferative Disorders"
"222800006","igfenoll","MSc Ingeniero de Telecomunicación, Redes y Computadores, músico, andaluz. Funcionario de carrera, ahora en @cienciagob. Estudio Derecho en la @UNED."
"62268885","A_Berzosa","VP Investor Relations/Strategy @TeamQuesoGG. Board member @WeizmannWYEN."
"148500617","SergioSanzMunoz","🎥 Cinefilo 🎭 Teatrero🎵 Músicadicto 🗺 Viajero 🍿 Serieslover 🎢 Theme Park Addiction 📖 TV 📺 🏳️‍🌈🐶🐱🏝 Lady Gaga, Kylie Minogue, Ariana, Taylor, Dua👩‍🎤"
"293585966","leomuyloco","Acepto críticas solo con Visa o Mastercard. Sígueme bajo la supervisión de un adulto."
"234905360","sergimora80","Pasión por la vida. Celador de profesión en @GVAHPareJofre y futuro Enfermero en Escuela Enfermería @HospitalLaFe apasionado de los Gameplays :-)"
"860048545453395968","Marina_GarBar","Enfermera Especialista Salud Mental. Enfermera UHD y PD del HSCSP. Tutora residentes SM. profesora asociada UB y colaboradora en UAB. Go & Grow."
"41335841","carolinadejove","👉 Marketing
👉 SEO
👉 Contenidos
❤️ 𝐒𝐨ñ𝐚𝐝𝐨𝐫𝐚 𝐜𝐨𝐧 𝐥𝐨𝐬 𝐩𝐢𝐞𝐬 𝐞𝐧 𝐥𝐚 𝐭𝐢𝐞𝐫𝐫𝐚. ⁣⁣
🎾⛵📷 🇪🇸⁣⁣ 🇺🇸
✉ carolina.dejove@gmail.com⁣⁣"
"270228894","mariadiaz_tve","Periodista en TVE por oposición . DEA en Relaciones internacionales (comprobable)De 4 años en internacional al territorial de @madrid_tve. Agradecida a la vida"
"461350407","AitorMartinezR","No tenemos nada que perder salvo las cadenas Vegan🌱Ⓥ|| Veterinaria USC 🦚🦜|| ☭"
"204469572","Pakillo_84","Andaluz💚🤍💚, andalucista ۞, de izquierdas🔻, LGTBI🏳️‍🌈, animalista🐻, ecologista🌲, feminista🚺 y malagueño 💚💜"
"225443759","PatriciaPerFer","23. Ingeniera Civil."
"419480919","CristinaJimen33","..sonríele a quien llora,  ignora a quien te critica y se feliz con quien te importa.
Vitoriana :-)  Aupa Mérida  Aupa Alavés  Aupa Baskonia"
"519446400","PMonleon","Rojo y Maricon 🔻"
"273905105","N3ary","cada momento es un instante disfrutalo...3"
"141683077","kLvin72",""
"204446158","tamaraf13","Diplomada y graduada en Fisioterapia. Entrenadora, árbitro y ex-jugadora de voleibol. C's Guadalajara.

Lo difícil se consigue, lo imposible se intenta."
"181629296","Sandraa_gb","La pureza no se puede perder nunca cuando uno la lleva dentro de verdad. ☪️ sandritagarcia5📷 Hedonistic.           Blanquiazul."
"809116928","Estherfer99",""
"221868404","mariaarmoya","Farmacéutica especialista en FH. Madrid."
"407064010","Apdelap1962","Mi biografía tiene 2 fechas: 18 de marzo de 1.962, mi nacimiento. Y la que aún está por escribir, la de mi muerte. Entre una y otra todos los días son míos"
"345379807","paumorap0","Fisioterapia US."
"262679454","Valenbcneta","Pare del Dídac i Gorka,sanitari, Català, republicà, llibertat, igualtat i fraternitat, anti feixista.  Barceloneta i Calella. 🎗️🤾‍♂️ i love handball"
"81571983","quikeruizdiaz","#Innovación, #Creatividad, #Publicidad, #Marcas, #ComunicaciónEstratégica, #Diseño, #Packaging, #Marketing, #RedesSociales, #Capacitación, #Talento"
"191125339","AndreaBass73","Laísta de elección"
"18447733","Pedro_Castro","Fue Alcalde del Ayuntamiento de Getafe, ciudad que ha ocupado y ocupa mi vida y mis pensamientos"
"2468221700","MexicanosEspana","Difusión de México en la Radio de España 🇲🇽🇪🇸 *102.1 FM* MADRID / #MXERadio #MexicanosPorEspaña https://t.co/ho5wzPUmzM"
"14400318","Thonycerda","El número de malhechores no autoriza el crimen----Grau de Dret a la UIB."
"421369323","MercedesBiosca","Médico internista siempre, en otros tiempos otros cargos.... porque caminando en linea recta no puede uno llegar muy lejos."
"1149317273401929728","Alexrivero071",""
"298217417","AEV_Vacunas","Asociación Española de Vacunología"
"249247178","Juliamillescas","Metgessa d’Atenció Primaria i d’Estètica"
"293771058","SYSTEMDANCE","Trabajar la pacha mama es algo muy serio, no es moco de pavo. hd.Agroman en mis ratos libres hago Fotos"
"301053691","somafe2","Mamá q trabaja y tiene tiempo para el Twitter y hasta los ... d los mentirosos y manipuladores"
"293674594","Isi_morillo","THE EYES CHICO, THEY NEVER LIE!"
"270000707","AlbertoMartin1","Emprendedor 👽 Consultor hotelero 🏨 MBA 📚 Viajero 🌍 👉 Maximiza los resultados de tu hotel 💰 📧 info@gestintur.com 🔎 https://t.co/FDK5qXRriy"
"1478058224","albalarayainhoa",""
"1172865618","anaismateulpz","👣 la por només es passa passant por"
