Source,Target
1425648666,372173325
1425648666,2347132934
1425648666,40529023
1425648666,174783329
1425648666,1281212436
1425648666,250583720
1425648666,1009661892
1425648666,1958339988
1425648666,1912298280
1425648666,1341427412
1425648666,368810364
1425648666,2954062198
1425648666,837666552
1425648666,2546328474
1425648666,2325329263
1425648666,836161362
1425648666,786815718
1425648666,524676454
1425648666,79145543
1425648666,2916465083
1425648666,327276885
1425648666,69032746
1425648666,256905843
1425648666,1960248524
1425648666,124570832
1425648666,92096311
1425648666,2327180834
1425648666,2243691806
1425648666,2305039922
1425648666,96804045
1425648666,151578687
1425648666,89719033
1425648666,194261522
1425648666,53657507
1425648666,1933681914
1425648666,490655430
1425648666,1484718680
1425648666,3062219861
1425648666,3044692263
1425648666,2999380373
1425648666,3044785473
1425648666,112500857
1425648666,249099837
1425648666,221355908
1425648666,198435241
1425648666,1633815986
1425648666,368316913
1425648666,47146924
1425648666,3060605329
1425648666,92507868
1425648666,1870811892
1425648666,2990257318
1425648666,2890498701
1425648666,2567748780
1425648666,3296527618
1425648666,1454491112
1425648666,39274707
1425648666,3063502978
1425648666,2225754876
1425648666,41374664
1425648666,2190115938
1425648666,2180330341
1425648666,5493242
1425648666,333898596
1425648666,3108934041
1425648666,2987324567
1425648666,372245384
1425648666,2174815507
1425648666,176820716
1425648666,272107185
1425648666,123280834
1425648666,45527768
1425648666,47763144
1425648666,199724404
1425648666,25395750
1425648666,1455404234
1425648666,21406514
1425648666,1929638983
1425648666,484738920
1425648666,365930414
1425648666,76318930
1425648666,951478201
1425648666,8553322
1425648666,960130656
1425648666,1966682750
1425648666,213583178
1425648666,561455097
1425648666,1332853248
1425648666,407913953
1425648666,1851797755
1425648666,204904866
1425648666,174198026
1425648666,327247527
1425648666,819168384
1425648666,2528395224
1425648666,1171928030
1425648666,339059838
1425648666,41787455
1425648666,923949594
1425648666,2987363278
1425648666,123574672
1425648666,1139185316
1425648666,334518662
1425648666,505716608
1425648666,1057121550
1425648666,10601672
1425648666,578982618
1425648666,975522115
1425648666,1396983343
1425648666,780668053
1425648666,1361532588
1425648666,571066658
1425648666,1413713617
1425648666,85555693
1425648666,18777368
1425648666,369914677
1425648666,50908485
1425648666,35287180
1425648666,71216725
1425648666,88778043
1425648666,77177490
1425648666,473916431
1425648666,231403006
1425648666,41787766
1425648666,107515972
1425648666,195028393
1425648666,247325460
1425648666,167327150
1425648666,141781748
1425648666,54555654
1425648666,218610483
1425648666,74737862
1425648666,82715704
1425648666,67278158
1425648666,163384384
1425648666,14367806
1425648666,421170714
1425648666,88523865
1425648666,288877141
1425648666,611660348
1425648666,470262609
1425648666,199611988
1425648666,92222196
1425648666,246488720
1425648666,256898108
1425648666,617449636
1425648666,1382825095
1425648666,7137782
1425648666,1345181766
1425648666,1132375400
1425648666,1266406290
1425648666,1398189175
1425648666,1361647070
1425648666,507433365
1425648666,848931409
1425648666,81614208
1425648666,1425210955
1425648666,54846556
1425648666,556841455
1425648666,471053009
1425648666,16665145
1425648666,524636276
1425648666,1163580684
1425648666,493057844
1425648666,1414862382
1425648666,245127296
1425648666,132516048
1425648666,309598684
1425648666,351026264
1425648666,337382077
1425648666,1328928595
1425648666,180002052
1425648666,152980103
1425648666,219467182
1425648666,595422661
1425648666,376863124
1425648666,153710930
1425648666,42664041
1425648666,351532865
1425648666,257929055
1425648666,368317465
1425648666,538906936
1425648666,370647017
1425648666,153866812
1425648666,384970490
1425648666,493296036
1425648666,532473045
1425648666,104831967
1425648666,47303679
1425648666,52358389
1425648666,195679677
1425648666,252568243
1425648666,145204756
1425648666,58026047
1425648666,57655594
1425648666,403335825
1425648666,422417002
1425648666,598768902
1425648666,529605979
1425648666,529469381
1425648666,155623346
1425648666,258942268
1425648666,15316214
1425648666,250723027
1425648666,251800883
1425648666,334109172
1425648666,190702186
1425648666,311344861
1425648666,248173615
1425648666,282659028
1425648666,156036382
1425648666,255002729
1425648666,291710976
1425648666,95044841
1425648666,229238669
1425648666,453183506
1425648666,154074991
1425648666,217624164
1425648666,109628173
1425648666,281982697
1425648666,96158514
1425648666,396191213
1425648666,160618360
1425648666,237353752
1425648666,1094941153
1425648666,49631288
1425648666,89461284
1425648666,259857865
1425648666,293569136
1425648666,67869671
1425648666,88906292
1425648666,243662858
1425648666,357660257
1425648666,303346926
1425648666,556722212
1425648666,22463577
1425648666,299153219
1425648666,271030912
1425648666,85139697
1425648666,139117415
1425648666,296239618
1425648666,583746025
1425648666,1307438492
1425648666,450149426
1425648666,37890406
1425648666,170800685
1425648666,198402836
1425648666,1533920330
1425648666,1978214737
1425648666,1569861361
1425648666,3026252488
1425648666,484692529
1425648666,1245532302
1425648666,3253273611
1425648666,1248296310
1425648666,828867758
1425648666,470946242
1425648666,705537350
1425648666,372214077
1425648666,16235927
1425648666,531401182
1425648666,3342602716
1425648666,3445354943
1425648666,1947857490
1425648666,14919715
1425648666,19708112
1425648666,2488753669
1425648666,2814909144
1425648666,430816528
1425648666,718113668
1425648666,2405309008
1425648666,1927257252
1425648666,1142704807
1425648666,1904357682
1425648666,211131242
1425648666,465861807
1425648666,111594209
1425648666,18636101
1425648666,395280358
1425648666,75982307
1425648666,284980946
1425648666,47644585
1425648666,14829835
1425648666,119680499
1425648666,409848903
1425648666,1536820993
1425648666,3014280963
1425648666,424122771
1425648666,2181531064
1425648666,1580145223
1425648666,39463261
1425648666,275572593
1425648666,304290935
1425648666,278941506
1425648666,2196673452
1425648666,3016924851
1425648666,558769150
1425648666,42710186
1425648666,2382293594
1425648666,3805214777
1425648666,1028758404
1425648666,3064431184
1425648666,1734468211
1425648666,494840216
1425648666,92238465
1425648666,570641205
1425648666,2706164882
1425648666,310223927
1425648666,300266568
1425648666,1103981263
1425648666,234369649
1425648666,1706923898
1425648666,154229481
1425648666,539833457
1425648666,38968934
1425648666,86695361
1425648666,323752739
1425648666,953853937
1425648666,313421115
1425648666,563664675
1425648666,172321980
1425648666,611064947
1425648666,1370785902
1425648666,309568607
1425648666,308610409
1425648666,554369393
1425648666,1374607160
1425648666,321886020
1425648666,1353968959
1425648666,845709037
1425648666,373063461
1425648666,576055862
1425648666,108553410
1425648666,1369584139
1425648666,1361905866
1425648666,1369671870
1425648666,1903613064
1425648666,145405942
1425648666,514906894
1425648666,183568763
1425648666,122017893
1425648666,122020993
1425648666,15039663
1425648666,1444651316
1425648666,150184077
1425648666,340843336
1425648666,293710733
1425648666,41329328
1425648666,974939622
1425648666,301979050
1425648666,770084882
1425648666,1477847401
1425648666,2320845772
1425648666,2589605760
1425648666,498376138
1425648666,1850639402
1425648666,1713711799
1425648666,3246323147
1425648666,1339467848
1425648666,751997844
1425648666,1200797228
1425648666,253810017
1425648666,615466939
1425648666,489758413
1425648666,942489630
1425648666,123553858
1425648666,372438713
1425648666,353232312
1425648666,224652809
1425648666,1000125900
1425648666,916758571
1425648666,16889119
1425648666,10601542
1425648666,385520671
1425648666,1246546230
1425648666,400638020
1425648666,141590579
1425648666,219280851
1425648666,295366787
1425648666,216393131
1425648666,272716721
1425648666,467930294
1458199710,1109928584494411779
1458199710,1202507024006885376
1458199710,2184528811
1458199710,630963179
1458199710,3207724449
1458199710,1086602711154470912
1458199710,832948312089231360
1458199710,1194271456286388224
1458199710,109078518
1458199710,1153386864474243072
1458199710,259269920
1458199710,1057658544743505920
1458199710,1215210992713588736
1458199710,925865597031845888
1458199710,956683370909655048
1458199710,711594724356923392
1458199710,1213761788694523905
1458199710,1210603103717863425
1458199710,119252076
1458199710,459990186
1458199710,30228013
1458199710,2586081272
1458199710,2813323703
1458199710,2354951826
1458199710,2383574980
1458199710,2503914074
1458199710,1019179341949952000
1458199710,968948609206095872
1458199710,250417783
1458199710,2365216786
1458199710,2676248126
1458199710,601293989
1458199710,299732400
1458199710,2798271260
1458199710,1107274336430444550
1458199710,4776093099
1458199710,1153043095698771968
1458199710,878119909
1458199710,1190244816149454850
1458199710,1219943558410579975
1458199710,1209114797037543431
1458199710,1216858576167276546
1458199710,4203258298
1458199710,827003797
1458199710,3221941743
1458199710,1413794510
1458199710,1153649080519839744
1458199710,472068488
1458199710,1617658951
1458199710,1160990810617339905
1458199710,333985738
1458199710,88161793
1458199710,4821393676
1458199710,1068498175
1458199710,135099203
1458199710,1204520680202608640
1458199710,1189295758920572929
1458199710,132237049
1458199710,1361671622
1458199710,218285795
1458199710,932352811
1458199710,3247600917
1458199710,472378157
1458199710,1041924028011892736
1458199710,1203724477777031168
1458199710,1189617209603248128
1458199710,3254214599
1458199710,2418455170
1458199710,2304668299
1458199710,935646202665816064
1458199710,446435202
1458199710,357455155
1458199710,802117542584139776
1458199710,153737244
1458199710,719157208093732865
1458199710,419714247
1458199710,247834360
1458199710,1196940334510608385
1458199710,1118295458
1458199710,1016090137
1458199710,1003968224
1458199710,508657916
1458199710,1123560146293149697
1458199710,2613254378
1458199710,214829263
1458199710,1631227075
1458199710,806943169
1458199710,1203991475475943424
1458199710,2812055713
1458199710,2984488841
1458199710,738024523765841920
1458199710,343709570
1458199710,285153023
1458199710,1077922416855314433
1458199710,801727901708283905
1458199710,1188554550346686464
1458199710,927340087
1458199710,1291785594
1458199710,883801810938593282
1458199710,1120016246
1458199710,298414806
1458199710,757263714
1458199710,486008434
1458199710,47305834
1458199710,1283755782
1458199710,1243443034701914113
1458199710,721193128
1458199710,1360459878
1458199710,1246134853415981063
1458199710,1229468461274992645
1458199710,914932706034769920
1458199710,1245787723681730560
1458199710,1246065109253992448
1458199710,1100801856
1458199710,1214235018014281728
1458199710,1245394786632249352
1458199710,1243592041008857095
1458199710,389593725
1458199710,96221435
1458199710,1244634502745526272
1458199710,407709450
1458199710,2867784550
1458199710,2297997355
1458199710,1175481332
1458199710,951179037703065600
1458199710,3107163874
1458199710,417259586
1458199710,1465828014
1458199710,746791468744966144
1458199710,1076808338485198848
1458199710,2149356916
1458199710,1146505878163611649
1458199710,837565591
1458199710,1247112340857896962
1458199710,2767220667
1458199710,2902492594
1458199710,1311224311
1458199710,1165643737684463617
1458199710,920587168980131843
1458199710,917863244278173696
1458199710,334220362
1458199710,935343908
1458199710,252562229
1458199710,915984383693213698
1458199710,486969613
1458199710,911927004135657472
1458199710,729237275733839872
1458199710,928257048546041857
1458199710,959104082647617537
1458199710,3309529426
1458199710,923658765039292416
1458199710,964203676314296321
1458199710,1214855349582401537
1458199710,1031624315563851776
1458199710,242414858
1458199710,1246475036552310788
1458199710,823590576553652233
1458199710,704021474961707008
1458199710,378785625
1458199710,297340311
1458199710,756103106711187456
1458199710,1083739900594343937
1458199710,775229020489256960
1458199710,319555386
1458199710,1164664882228281344
1458199710,516685550
1458199710,226891421
1458199710,2161633747
1458199710,8879932
1458199710,2211105879
1458199710,2199700791
1458199710,750663490134765568
1458199710,1082275525
1458199710,586727262
1458199710,1168457360945426433
1458199710,245426704
1458199710,1092140630829080577
1458199710,2766685294
1458199710,1017023048724205569
1458199710,1216834257399767040
1458199710,2900841999
1458199710,121703560
1458199710,910604057286512640
1458199710,1201992897786187776
1458199710,1507944410
1458199710,1211029688123977728
1458199710,1372155030
1458199710,1154090767
1458199710,436168235
1458199710,793732009
1458199710,310519537
1458199710,2559454355
1458199710,580861485
1458199710,863071949018337280
1458199710,1167823440658804736
1458199710,1238403073242025984
1458199710,1214504917521588225
1458199710,1225446301720027136
1458199710,1266971090
1458199710,88936279
1458199710,168335388
1458199710,2989480799
1458199710,872377110
1458199710,211360256
1458199710,288941708
1458199710,2891795921
1458199710,856994960
1458199710,443067612
1458199710,1013527769677029376
1458199710,64703747
1458199710,2294452262
1458199710,790306405496520704
1458199710,1201575722713862150
1458199710,1169179229617086464
1458199710,85089381
1458199710,1156256288768253952
1458199710,276634385
1458199710,437013852
1458199710,158350359
1458199710,543588964
1458199710,60103408
1458199710,1108062859760668672
1458199710,911268757850525697
1458199710,292276367
1458199710,1167444830101942274
1458199710,62600934
1458199710,598557023
1458199710,4816899857
1458199710,2609328557
1458199710,995239248809877504
1458199710,1573393248
1458199710,1154152499756056578
1458199710,992851392233648128
1458199710,576594503
1458199710,4869595582
1458199710,1154324435974987776
1458199710,2359356547
1458199710,824233739622449153
1458199710,1173927391003066368
1458199710,1278987822
1458199710,1173669124360286209
1458199710,1022170773270745089
1458199710,953566576799830016
1458199710,235509711
1458199710,725606095289470976
1458199710,1098894585152106496
1458199710,1178658384477872133
1458199710,1660904142
1458199710,38414752
1458199710,399004026
1458199710,1085457889471410177
1458199710,1269484171
1458199710,1178022717880225792
1458199710,3418491021
1458199710,1053021196185464832
1458199710,1039725972
1458199710,3362435391
1458199710,1387522296
1458199710,1173622872549535745
1458199710,47303679
1458199710,397944887
1458199710,982904393304625152
1458199710,116844613
1458199710,1060177323918585857
1458199710,2599260344
1458199710,1174304235888009218
1458199710,1151138810933194753
1458199710,118644840
1458199710,393586885
1458199710,225458764
1458199710,82091505
1458199710,2931020957
1458199710,894544668750491649
1458199710,2307793744
1458199710,1153905130070257664
1458199710,1154525503744892928
1458199710,227065979
1458199710,867084475
1458199710,1156243767306964992
1458199710,4249419196
1458199710,913378533321428992
1458199710,97181564
1458199710,72821631
1458199710,1020478514682892289
1458199710,1110184083760533504
1458199710,3248754591
1458199710,4271326533
1458199710,4249527243
1458199710,2335509668
1458199710,1128574829110624258
1458199710,887740847827169293
1458199710,752559658481676288
1458199710,986184358481596417
1458199710,398026686
1458199710,1681477146
1458199710,994910112
1458199710,1017727059643256832
1458199710,4286716216
1458199710,411392530
1458199710,254093380
1458199710,1089318128700526592
1458199710,1664645774
1458199710,25995776
1458199710,297652614
1458199710,743892074
1458199710,1106983064431984640
1458199710,220669077
1458199710,783636495240466437
1458199710,704392223887118336
1458199710,2349078492
1458199710,827439568672653312
1458199710,1018110310178144257
1458199710,1346811324
1458199710,773375209
1458199710,2444098558
1458199710,1112452968996110337
1458199710,2523463529
1458199710,2147574451
1458199710,968594678110146561
1458199710,1462243262
1458199710,1074829922
1458199710,308476896
1458199710,1180266547715149829
1458199710,471147537
1458199710,1168233995945033728
1458199710,1177473355407953920
1458199710,1192550758438383621
1458199710,1055167551813156866
1458199710,872452894674628608
1458199710,816646932944789504
1458199710,925894628
1458199710,826312196183449600
1458199710,3077837299
1458199710,1143203245
1458199710,1065411584
1458199710,1411347236
1458199710,1121193509686530048
1458199710,2318062107
1458199710,1189483354552492033
1458199710,828757482893869063
1458199710,293953294
1458199710,570953051
1458199710,1192201351234834436
1458199710,1168197673096273920
1458199710,1182217502929117187
1458199710,1129146676286042112
1458199710,1003916090634891264
1458199710,1686023694
1458199710,2236736977
1458199710,1143526412453892099
1458199710,1200123748843696128
1458199710,1117890208505188352
1458199710,930256412
1458199710,825099344
1458199710,760575687816282112
1458199710,521313795
1458199710,1330087730
1458199710,806136492552814592
1458199710,1041718356808654849
1458199710,973024210024108032
1458199710,925364983
1458199710,1194962106791190533
1458199710,1199332960547360768
1458199710,3371141703
1458199710,983666348353040386
1458199710,2821442384
1458199710,978108847
1458199710,1286290160
1458199710,2906854179
1458199710,989824139048505346
1458199710,1031280307
1458199710,917639441052823552
1458199710,414142278
1458199710,1662996596
1458199710,1068244836141158400
1458199710,1183842373
1458199710,1113794429389873153
1458199710,17315967
1458199710,1184130229247365121
1458199710,1570625059
1458199710,2600359850
1458199710,19764938
1458199710,759643986
1458199710,73976557
1458199710,1174946941882388481
1458199710,887194909
1458199710,41850519
1458199710,327247527
1458199710,1133428490244689925
1458199710,867438457001529346
1458199710,1399693591
1458199710,709272426861993984
1458199710,1966682750
1458199710,1156932156737904640
1458199710,301949958
1458199710,1918294698
1458199710,1181901266500370433
1458199710,1866271
1458199710,507572283
1458199710,1530294104
1458199710,587813328
1458199710,94324983
1458199710,631069859
1458199710,1186667824389021704
1458199710,93154365
1458199710,236189931
1458199710,1191033132478337026
1458199710,1113870999106273284
1458199710,1121518915283243009
1458199710,4505962420
1458199710,556722212
1458199710,2176051587
1458199710,1482704262
1458199710,1179027305898872832
1458199710,37113022
1458199710,1185460119640985601
1458199710,10603802
1458199710,388258089
1458199710,1016267664
1458199710,1370785902
1458199710,1101162819389661184
1458199710,1184391005841350656
1458199710,304968681
1458199710,1182297714
1458199710,729724461642092544
1458199710,1878935750
1458199710,1423728558
1458199710,238212690
1458199710,307031152
1458199710,2549981702
1458199710,845564768647811072
1458199710,1323617017258221570
1458199710,1325429100681555971
1458199710,989461775035912192
1458199710,306188102
1458199710,2831584374
1458199710,263570257
1458199710,1324696841242501121
1458199710,3019606930
1458199710,12714382
1458199710,2280454740
1458199710,716983558074712064
1458199710,1171131337354481665
1458199710,544263464
1458199710,1118298140132749313
1458199710,517898960
1458199710,2568724603
1458199710,1310653825
1458199710,949815235707375616
1458199710,1124054644915941380
1458199710,1318766033373745153
1458199710,1416462984
1458199710,1268028122366181377
1458199710,253143762
1458199710,1325536304155779073
1458199710,928962815972519936
1458199710,997093075800408064
1458199710,1310864748532109312
1458199710,2980986845
1458199710,68648948
1458199710,1064569674778796032
1458199710,1153228674205921281
1458199710,786306859221258244
1458199710,511871683
1458199710,1251464669400838144
1458199710,1285523960575266816
1458199710,1279849294053494784
1458199710,1327350713605910530
1458199710,951112894535651329
1458199710,800694544010395648
1458199710,1138397913242132480
1458199710,1327753211583803394
1458199710,1327666155247513601
1458199710,1327329335695577088
1458199710,952143013601521664
1458199710,1321579330649100289
1458199710,1105416163641749504
1458199710,1180586143676542976
1458199710,2718795717
1458199710,1326525827790548992
1458199710,545379690
1458199710,1176859466417037313
1458199710,3091714582
1458199710,1309459394661363712
1458199710,1315603952902246400
1458199710,1085100235888779264
1458199710,740798282243440641
1458199710,1082727692976484353
1458199710,4370665336
1458199710,2205567318
1458199710,2360620457
1458199710,2476833541
1458199710,753132798270119936
1458199710,1300152319913463808
1458199710,786779108
1458199710,1119601086
1458199710,1137693008
1458199710,372773787
1458199710,1225524111901962241
1458199710,374445155
1458199710,1299469729946574849
1458199710,288790506
1458199710,1298736543746723841
1458199710,1277916790547525634
1458199710,2944915563
1458199710,1163151703409078273
1458199710,1167471390930493440
1458199710,285048493
1458199710,64965569
1458199710,1139744193331507200
1458199710,735058917726818304
1458199710,1034106583599460352
1458199710,1074993413936816129
1458199710,974269961098100736
1458199710,2426291072
1458199710,1308306595441508352
1458199710,1232729519909474308
1458199710,542505503
1458199710,1310676477504032773
1458199710,1311399092967350276
1458199710,1300445775118438400
1458199710,515535078
1458199710,1200408824462630912
1458199710,1059347177414254592
1458199710,529463202
1458199710,1116643181238599680
1458199710,108568721
1458199710,1311031177403412480
1458199710,1310931700046852102
1458199710,616620279
1458199710,1272546844652994567
1458199710,192979085
1458199710,3244116064
1458199710,546960817
1458199710,791460979
1458199710,1248318233788243972
1458199710,1272105925885771777
1458199710,417796302
1458199710,154887872
1458199710,1334284122655698945
1458199710,1186236396262088704
1458199710,294675996
1458199710,985430223457062913
1458199710,1171075202949799939
1458199710,1245794265608982529
1458199710,1222826259878678528
1458199710,1010862052544524289
1458199710,1346173923629674497
1458199710,1200192622268207105
1458199710,1345802948991987713
1458199710,119440905
1458199710,928733899508903936
1458199710,2644157770
1458199710,296286864
1458199710,472338465
1458199710,943380294
1458199710,87495719
1458199710,1041997488239075329
1458199710,1213560719884447744
1458199710,1334533699573051393
1458199710,1317356210589519873
1458199710,2911641005
1458199710,900044509903556610
1458199710,1159244978100551680
1458199710,1282328750466707457
1458199710,1410257618
1458199710,27315452
1458199710,963999198
1458199710,983367246947995648
1458199710,483243316
1458199710,1248927265167159298
1458199710,186611706
1458199710,1347290928369823746
1458199710,3395219781
1458199710,1354203224513896449
1458199710,953328018428186630
1458199710,1346419466339545088
1458199710,1336793435060264960
1458199710,1311279389947166720
1458199710,869905676834926593
1458199710,4234240275
1458199710,1259268306
1458199710,1006329866311143425
1458199710,1351134977157685250
1458199710,1350197784603979778
1458199710,775783356701216768
1458199710,1347115130769825794
1458199710,3618615735
1458199710,1678622965
1458199710,2221497920
1458199710,1043121062777638912
1458199710,1331454168
1458199710,1092497840046252032
1458199710,1201851937
1458199710,1335954393234092036
1458199710,1224449285040889856
1458199710,1310331410532663298
1458199710,3068529809
1458199710,1072618212968292352
1458199710,46499467
1458199710,1097864526492516352
1458199710,1334248919312764928
1458199710,1956384680
1458199710,621194899
1458199710,426919384
1458199710,2377292491
1458199710,1230230590491910154
1458199710,778638954069458944
1458199710,1183058423706980352
1458199710,789749845
1458199710,2192963291
1458199710,34577012
1458199710,203300987
1458199710,769325430763552768
1458199710,728665052
1458199710,2446810213
1458199710,60946040
1458199710,1130169386847932416
1458199710,1319555543011381250
1458199710,1337429616412209154
1458199710,1253376952351821826
1458199710,584718782
1458199710,937187514
1458199710,1337345959978819584
1458199710,581690852
1458199710,1260705757680541702
1458199710,796463431549407236
1458199710,462996069
1458199710,1329177028390772739
1458199710,3012245356
1458199710,815518980131721217
1458199710,252712970
1458199710,1310918958283993089
1458199710,1302977577792004097
1458199710,1260123394235867138
1458199710,1511491274
1458199710,217445698
1458199710,2297826257
1458199710,410582239
1458199710,1103709515114000384
1458199710,1264682167780728841
1458199710,1230096516402098177
1458199710,1337762754678099970
1458199710,1331615739946659842
1458199710,1452547586
1458199710,281916861
1458199710,294093669
1458199710,1057922398908022784
1458199710,1363075956
1458199710,1253335153964810248
1458199710,894282082523983872
1458199710,3965217737
1458199710,704053040219815937
1458199710,1066237750192541701
1458199710,105135264
1458199710,419655436
1458199710,1250105618448482305
1458199710,1251487638709813249
1458199710,4150515514
1458199710,1219524084628885505
1458199710,1898547194
1458199710,1251838424945963009
1458199710,1248862937265188864
1458199710,1167339030
1458199710,110095305
1458199710,573883277
1458199710,84527283
1458199710,1555316503
1458199710,1581267481
1458199710,780054851946446848
1458199710,4703390322
1458199710,1113555066114461698
1458199710,551817423
1458199710,1086586451591090176
1458199710,327365941
1458199710,190551795
1458199710,2570231374
1458199710,19819039
1458199710,136570758
1458199710,1258325981175087106
1458199710,1259716447846174720
1458199710,1259457633523830787
1458199710,1257970193453719552
1458199710,4182186544
1458199710,1169731807706849280
1458199710,394275017
1458199710,834689707514662912
1458199710,1172236316572078080
1458199710,728987101811904512
1458199710,1258048022992367619
1458199710,1249497904357638145
1458199710,1255533715020812292
1458199710,122020993
1458199710,926515425449533441
1458199710,1230524135748653058
1458199710,4853448418
1458199710,236073529
1458199710,844227921191583744
1458199710,3201711
1458199710,1184927518501064706
1458199710,1222887476
1458199710,917051580834295814
1458199710,1555331148
1458199710,2989640339
1458199710,1040940226913468416
1458199710,923204049222209538
1458199710,2980796487
1458199710,2909811033
1458199710,4871899209
1458199710,1113793745332461568
1458199710,1833773372
1458199710,3148887544
1458199710,909486684638711808
1458199710,2185989146
1458199710,912075959779590144
1458199710,915643732480942084
1458199710,1267979478
1458199710,1039213521949605888
1458199710,1412315124
1458199710,4450740382
1458199710,915999432256233472
1458199710,978018448839233538
1458199710,1093929047892074496
1458199710,1187446130558341120
1458199710,1547680748
1458199710,202555763
1458199710,1241675230826856448
1458199710,208526330
1458199710,355648377
1458199710,1525778881
1458199710,1129072166186684416
1458199710,854834062493708288
1458199710,998855270
1458199710,995668197130080261
1458199710,4579998802
1458199710,2837686865
1458199710,924070872205463553
1458199710,1172857250
1458199710,793823261570306048
1458199710,549271466
1458199710,1554418789
1458199710,707921564092727297
1458199710,885172387691601920
1458199710,2899755281
1458199710,1218859104862711808
1458199710,1193275956129075201
1458199710,1591934882
1458199710,566133676
1458199710,329637389
1458199710,298671179
1458199710,2496063908
1458199710,1268271828
1458199710,2405979149
1458199710,1251492902
1458199710,1260867189197934592
1458199710,632392927
1458199710,1369202768
1458199710,1446855024
1458199710,918913965207511040
1458199710,533230296
1458199710,3740459595
1458199710,840940519274512385
1458199710,839156661348618242
1458199710,1617802830
1458199710,1250729537761169410
1458199710,108633440
1458199710,316360515
1458199710,15403477
1458199710,2154539192
1458199710,1094386993
1458199710,1278413657345609731
1458199710,2356281595
1458199710,3207797231
1458199710,852416599
1458199710,1279887062242594816
1458199710,1132649105153507328
1458199710,1192152896999231489
1458199710,3246756201
1458199710,1087261051
1458199710,1875085226
1458199710,1287365253064523778
1458199710,3386064893
1458199710,385372242
1458199710,890199688833585152
1458199710,1052677927282839552
1458199710,388476199
1458199710,1293107464091701249
1458199710,2898865108
1458199710,125286852
1458199710,2879357025
1458199710,1180872156227543042
1458199710,292299523
1458199710,1288630230446481408
1458199710,1210560200752746496
1458199710,1277347006378360839
1458199710,1016181678
1458199710,1278414911379554307
1458199710,1124301784758018048
1458199710,75010666
1458199710,74963519
1458199710,312297259
1458199710,978020042582392833
1458199710,1320956168
1458199710,431032357
1458199710,976136952230629376
1458199710,555326714
1458199710,1192564248876113922
1458199710,414593887
1458199710,3299230149
1458199710,1221088376008466433
1458199710,149052829
1458199710,813441153865490432
1458199710,852232030175846400
1458199710,346818315
1458199710,1256936015769501696
1458199710,1263462930990993409
1458199710,205667797
1458199710,224175827
1458199710,34308242
1458199710,1206377806797705216
1458199710,1264292372197920770
1458199710,1254180901354967041
1458199710,88778043
1458199710,1012451256743456769
1458199710,1514456504
1458199710,1259883019491594242
1458199710,584577062
1458199710,1260006956015681536
1458199710,1083720151076401158
1458199710,154160773
1458199710,256904337
1458199710,1214935186120556544
1458199710,1172849141409599488
1458199710,914823955617378304
1458199710,706881217
1458199710,83565422
1458199710,1277945093865996288
1458199710,769213329990713344
1458199710,1277706704751337473
1458199710,1364701920
1458199710,1069396759
1458199710,576364637
1458199710,2231781226
1458199710,712190413621358593
1458199710,2842648090
1458199710,967017961197326337
1458199710,393454284
1458199710,900318592109031424
1458199710,573956773
1458199710,1134429269503946752
1458199710,1054733226785325058
1458199710,943433893276995584
1458199710,3008418250
1458199710,36044504
1458199710,1862631
1458199710,903288307
1458199710,475636804
1458199710,898637167337115648
1458199710,1270708449307918336
1458199710,1261199393279148032
1458199710,1274455580795600897
1458199710,971085696
1458199710,134575087
1458199710,407928784
1458199710,714792612
1458199710,2398488974
1458199710,556024305
1458199710,1405411922
1458199710,597712811
1458199710,279517686
1458199710,361741598
1458199710,4011387455
1458199710,59753827
1458199710,4062977531
1458199710,21085266
1458199710,22463577
1458199710,2169863136
1458199710,189834622
1458199710,1231468182
1458199710,242672620
1458199710,4188467651
1458199710,768240656
1458199710,291056796
1458199710,978692671
1458199710,275572593
1458199710,2997504981
1458199710,551043372
1458199710,1963092097
1458199710,301539852
1458199710,1091424942
1458199710,266159934
1458199710,2326095654
1458199710,240777861
1458199710,3719822242
1458199710,777893354
1458199710,152720747
1458199710,3646101328
1458199710,3996152487
1458199710,2447697434
1458199710,47318916
1458199710,2325859633
1458199710,493594003
1458199710,4052791455
1458199710,2201212008
1458199710,392641490
1458199710,2393041754
1458199710,174211667
1458199710,795830586
1458199710,82123607
1458199710,794727006
1458199710,709363015
1458199710,599729310
1458199710,1073706048
1458199710,557880430
1458199710,3111378994
1458199710,1704443329
1458199710,784271486
1458199710,1275012084
1458199710,945755244
1458199710,1351562372
1458199710,433362689
1458199710,1209014665
1458199710,941815758
1458199710,2213885280
1458199710,560523744
1458199710,469251733
1458199710,562239208
1458199710,2895873243
1458199710,4334364154
1458199710,2917086658
1458199710,3346270655
1458199710,365548634
1458199710,314422963
1458199710,16170562
1458199710,1501467397
1458199710,19853819
1458199710,1854093978
1458199710,3244009095
1458199710,3752486122
1458199710,2172580853
1458199710,263733568
1458199710,567201514
1458199710,975794198
1458199710,2203388134
1458199710,92222196
1458199710,2819785097
1458199710,233882012
1458199710,2442007613
1458199710,1457706348
1458199710,294820665
1458199710,2535917164
1458199710,2875012323
1458199710,3343697021
1458199710,995411287
1458199710,96745714
1458199710,1011525210
1458199710,286629956
1458199710,3297709185
1458199710,1185218454
1458199710,258772762
1458199710,3363760067
1458199710,2722077448
1458199710,2312217600
1458199710,1116555368
